Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;TLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;set/18;3.039.642;662.632;0;0;0;0;0;2.169.366;0;0;0;17.011;0;0;190.619;15;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;set/18;3.003.599;1.093.438;13.527;28.350;0;0;8.837;1.283.856;38.128;0;0;24.033;0;0;295.558;0;217.873
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;set/18;2.776.547;2.019.613;3.359;0;0;0;0;753.542;0;0;0;0;0;0;0;33;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;set/18;2.546.507;2.321.051;156.947;0;0;0;0;67.489;0;0;0;0;0;0;0;1.021;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;set/18;2.358.029;1.374.035;0;0;0;0;51.686;932.308;0;0;0;0;0;0;0;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;set/18;2.328.344;2.248.827;0;0;0;0;0;0;0;0;0;0;0;0;0;79.517;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;set/18;2.318.286;1.499.378;33.914;427.509;10.400;0;0;0;295.614;0;18.110;1.097;0;9.482;22.783;0;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;set/18;2.304.387;2.304.387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;set/18;2.300.891;2.287.618;0;0;0;0;0;0;0;0;0;0;0;0;0;13.273;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;set/18;2.221.066;1.724.217;397.307;711;0;0;0;74.061;0;0;1.460;0;0;0;20.197;3.112;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;set/18;2.186.164;1.146.817;0;15.142;2.403;0;1.926;487.022;0;0;0;0;0;0;532.854;0;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;set/18;2.154.567;2.131.478;0;0;0;0;0;21.610;0;0;0;0;0;0;0;1.479;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;set/18;2.052.401;1.262.975;1.088;2.063;0;0;3.042;727.831;0;0;31.963;0;0;0;23.424;14;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;set/18;1.968.460;619.079;0;0;0;0;0;1.344.125;0;0;0;0;0;0;5.256;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;set/18;1.918.325;964.174;0;2.840;0;0;30.884;29.745;655.740;0;6.924;0;0;0;151.026;118;76.875
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;set/18;1.911.864;752.048;0;0;0;0;0;0;0;0;0;0;0;0;1.159.816;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;set/18;1.861.880;1.490.927;209.312;0;0;0;0;160.296;0;0;0;0;0;741;0;603;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;set/18;1.832.130;955.355;0;0;0;0;0;876.775;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;set/18;1.814.385;0;0;0;0;0;0;363.721;0;0;0;0;0;0;1.450.664;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;set/18;1.798.886;501.888;0;0;0;0;1.211.870;85.128;0;0;0;0;0;0;0;0;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;set/18;1.771.454;1.376.581;0;75.328;5.016;0;0;257.506;30.740;0;0;0;0;0;0;26.283;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;set/18;1.702.041;1.697.075;0;0;0;0;0;0;0;0;0;0;0;0;0;4.967;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;set/18;1.638.483;305.491;1.332.990;0;0;0;0;0;0;0;0;0;0;0;0;1;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;set/18;1.622.915;373.681;0;0;0;120.929;0;855.950;0;0;0;0;0;0;0;0;272.355
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;set/18;1.607.449;1.147.685;0;244.847;0;0;4.579;165.593;0;0;0;0;0;0;44.746;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;set/18;1.591.461;62.843;1.528.612;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;set/18;1.562.166;1.106.648;92;257;0;0;149.181;305.809;0;0;0;0;0;0;0;178;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;set/18;1.535.349;748.642;0;0;0;0;0;374.730;0;411.978;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;set/18;1.527.573;1.119.751;39.477;0;0;0;0;368.021;0;0;0;0;0;0;0;325;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;set/18;1.458.891;1.458.891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;set/18;1.271.164;103.999;0;418.315;61.505;0;0;0;50.728;0;0;260.102;0;376.514;0;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;set/18;1.258.530;1.237.111;0;0;0;0;0;0;0;0;0;0;0;0;0;21.419;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;set/18;1.251.362;997.220;767;383;0;0;0;252.672;242;0;0;0;0;0;0;80;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;set/18;1.228.772;1.089.745;34.007;0;0;0;0;104.747;0;0;0;0;0;0;0;273;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;set/18;1.192.562;799.377;0;0;0;0;0;387.344;0;0;0;0;0;0;5.840;0;0
BANCO FORD S.A.;90731688;b2;I;3;S4;8;SAO PAULO;SP;set/18;1.173.773;5.750;0;0;0;0;0;1.168.023;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;set/18;1.166.644;791.280;38.768;0;0;0;0;336.380;0;0;0;0;0;0;0;217;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;set/18;1.144.601;119.272;1.034;576.749;27.786;0;9.883;0;37.894;0;0;371.980;0;0;0;2;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;set/18;1.116.385;714.130;149.253;91.575;0;0;5.048;41.724;12.770;2.262;42.766;42.563;0;14.294;0;1;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;set/18;1.097.041;504.283;0;0;0;0;0;98.074;0;0;0;0;0;0;494.684;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;set/18;1.088.538;1.086.173;0;0;0;0;0;0;0;0;0;0;0;2.329;0;36;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;set/18;1.084.990;603.025;0;0;0;0;0;481.937;0;0;0;0;0;0;0;28;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;set/18;1.061.257;924.666;24.519;42.269;0;0;69.803;0;0;0;0;0;0;0;0;0;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;set/18;1.060.612;1.047.063;0;0;0;0;0;0;0;0;0;0;0;0;0;13.549;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;set/18;1.032.414;419.768;978;0;0;0;0;491.440;0;0;18.663;0;0;189;101.372;4;0
GRUPO BONSUCESSO - BS2;52034;b1;C;2;S4;199;BELO HORIZONTE;MG;set/18;1.014.700;77.904;0;0;0;0;6.312;413.505;0;0;0;516.593;0;0;0;386;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;set/18;997.078;816.749;150;0;0;0;0;180.018;0;0;0;0;0;0;0;161;0
MIZUHO;51554;b1;I;3;S4;199;SAO PAULO;SP;set/18;987.157;575.558;0;0;0;0;0;256.529;0;0;0;0;0;0;0;0;155.070
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;set/18;982.898;602.961;85;0;0;0;0;379.800;0;0;0;0;0;0;0;51;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;set/18;966.960;901.021;0;0;0;0;0;65.807;0;0;0;0;0;0;0;132;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;set/18;960.522;694.325;33.531;0;0;0;0;232.503;0;0;0;0;0;0;0;163;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;set/18;956.582;420.906;39.730;16;0;0;0;495.146;0;0;0;0;0;511;0;273;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;set/18;955.739;322.119;91.633;0;0;0;34;541.762;0;0;0;0;0;0;0;192;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;I;2;S4;9;ERECHIM;RS;set/18;947.153;653.456;39.944;0;0;0;0;253.538;0;0;0;0;0;0;0;214;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;set/18;924.825;924.818;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;S4;9;BELO HORIZONTE;MG;set/18;886.062;340.332;0;0;0;0;0;545.657;0;0;0;0;0;0;0;73;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;set/18;879.221;465.856;71.611;0;0;0;7.327;334.347;0;0;0;0;0;0;0;80;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;set/18;862.968;800.663;35.032;0;0;0;0;27.260;0;0;0;0;0;0;0;13;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;set/18;860.725;483.633;24.031;0;0;0;0;352.267;0;0;0;0;0;677;0;116;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;set/18;838.849;584.613;5.146;0;0;0;0;242.027;0;0;0;0;0;6.935;3;125;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;set/18;802.007;474.582;19.811;0;0;0;0;302.822;0;0;0;0;0;4.593;0;200;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;set/18;801.405;484.541;174;0;0;0;0;316.627;0;0;0;0;0;0;0;63;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;set/18;800.472;639.173;3.369;0;0;0;12.363;145.382;0;0;0;0;0;0;0;185;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;set/18;794.664;10;0;0;0;0;0;794.654;0;0;0;0;0;0;0;0;0
DACASA FINANCEIRA;51891;n1;C;2;S4;197;VITORIA;ES;set/18;794.113;788.662;0;0;0;0;0;0;0;0;0;0;0;0;0;5.452;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;set/18;756.351;419.708;0;1.527;0;0;0;334.994;0;0;0;0;0;86;0;36;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;set/18;731.913;226.704;0;504.051;0;0;0;820;0;0;0;0;0;0;309;29;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;set/18;729.083;581.558;14;0;0;0;0;147.479;0;0;0;0;0;0;0;32;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;set/18;712.012;494.312;16;0;0;0;72.688;144.934;0;0;0;0;0;0;0;62;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;set/18;696.724;583.428;271;0;0;0;6.873;105.999;0;0;0;0;0;0;0;152;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;set/18;688.273;405.315;26.997;0;0;0;0;255.843;0;0;0;0;0;0;0;118;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;set/18;685.138;646.677;10.847;0;0;0;0;27.600;0;0;0;0;0;0;0;15;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;set/18;682.686;182.948;0;56.843;0;0;191;387.220;6.532;0;0;0;0;0;48.928;23;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;set/18;675.223;672.794;0;0;0;0;0;0;0;0;2.408;0;0;0;0;22;0
