Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;set/15;13.706.886;3.791.389;622;242.909;0;23.681;4.542.569;19.579;0;6.499;26.828;0;0;343.395;45;4.709.371
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;set/15;12.686.862;8.150.298;0;8.254;0;15.006;2.283.136;1.148.769;99.431;282;0;0;1.216;760.040;91.448;128.981
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;set/15;12.040.878;8.593.088;2.196;2.434.643;0;0;0;0;0;461.853;1.597;0;337;546.877;286;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;set/15;10.899.583;10.894.393;0;0;0;0;0;0;0;0;0;0;0;0;5.189;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;set/15;10.318.592;9.546.322;0;772.256;0;0;0;0;0;0;0;0;0;0;14;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;set/15;10.283.101;9.632.715;42.369;334.470;0;0;169.182;0;0;0;0;0;0;0;104.364;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;set/15;10.161.926;9.029.389;0;16.114;0;484;687.807;0;0;0;0;0;0;7.538;420.593;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;set/15;9.361.853;7.844.443;901.733;98.639;0;495.686;0;0;0;9.773;0;0;0;0;11.578;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;set/15;8.423.132;6.436.502;82.846;0;0;251.489;1.451.403;0;0;0;0;0;0;0;200.892;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;set/15;7.910.044;5.594.684;0;184.952;0;10.119;1.890.724;7.083;0;0;0;0;0;183.189;39.292;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;set/15;7.698.490;1.879.709;23.094;0;0;0;3.415.909;0;1.268.676;99.728;0;0;0;0;27.159;984.216
BMG;30290;b1;C;2;;199;SAO PAULO;SP;set/15;7.596.677;5.399.786;0;0;0;41.151;1.911.870;0;0;0;0;0;0;86.842;157.029;0
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;set/15;7.552.139;763.360;8.974;0;0;0;1.777.824;0;0;0;724.667;0;0;0;0;4.277.314
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;set/15;6.438.359;6.427.280;0;11.077;0;0;0;0;0;0;0;0;0;0;2;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;set/15;6.095.632;5.207.895;594;31.100;853.523;0;0;2.520;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;set/15;5.690.721;2.470.967;13.379;1.331.027;0;21;203.760;338.981;35.228;190.681;622.437;0;15.429;468.797;13;0
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;set/15;4.862.524;2.909.205;0;0;0;0;124.853;0;348.551;0;0;0;0;0;0;1.479.914
PINE;50304;b1;C;2;;199;SAO PAULO;SP;set/15;4.680.103;1.282.633;5.358;114.830;0;8.803;2.004.950;89.623;0;0;267.586;0;0;330.806;130;575.384
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;set/15;4.654.504;3.973.548;0;0;0;0;0;0;0;0;0;0;0;0;680.956;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;set/15;4.609.176;4.503.825;0;55.581;0;44.812;4.955;0;0;0;0;0;0;0;2;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;set/15;4.582.842;4.477.957;0;0;0;78.657;26.220;0;0;0;0;0;0;0;9;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;set/15;4.218.403;4.052.946;0;0;0;0;0;0;0;0;0;0;0;0;165.456;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;set/15;4.139.898;4.139.320;0;0;0;0;0;0;0;0;0;0;0;0;577;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;set/15;4.085.929;2.674.905;276.612;14.350;0;5.497;776.329;0;0;10.780;0;0;0;298.584;28.872;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;set/15;3.950.168;3.781.472;0;168.695;0;0;0;0;0;0;0;0;0;0;2;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;set/15;3.906.454;3.178.175;0;7.611;0;2.311;487.079;44.600;0;55.122;0;0;0;34.623;96.931;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;set/15;3.827.433;1.599.616;503.245;379.341;0;567.857;692.037;12.976;872;30.695;0;0;22;37.964;2.808;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;set/15;3.757.888;1.279.522;0;0;0;0;1.274.497;0;0;4.756;0;0;0;1.192.840;6.273;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;set/15;3.692.735;1.235.731;947;1.047;0;724.494;1.141.421;0;0;0;0;0;0;0;9.337;579.759
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;set/15;3.611.085;2.494.077;32.840;723.309;0;0;641;286.074;0;2.097;1.533;0;0;70.507;6;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;set/15;3.559.910;478.047;0;0;0;0;2.906.972;0;0;0;0;0;0;174.888;3;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;set/15;3.552.354;490.655;0;0;109.458;136;1.098.929;0;0;0;0;0;0;0;0;1.853.176
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;set/15;3.399.562;3.264.241;0;49.240;0;0;53.380;0;0;0;0;0;0;32.701;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;set/15;3.390.689;3.377.514;10;0;0;602;0;0;0;3.927;0;0;0;0;8.636;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;set/15;3.344.561;3.327.957;0;0;0;0;0;0;0;0;0;0;0;0;16.604;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;set/15;3.179.109;2.529.689;0;0;0;109.189;519.882;0;0;0;0;0;0;0;20.348;0
ING;51073;b1;C;3;;199;SAO PAULO;SP;set/15;2.989.041;141.276;0;0;0;0;423.126;0;2.424.639;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;set/15;2.518.609;1.289.482;0;0;0;0;0;0;0;0;0;0;0;0;1.229.126;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;set/15;2.418.412;1.045.623;0;0;0;0;3.736;0;0;0;0;0;0;1.369.053;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;set/15;2.268.051;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;2.268.051;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;set/15;2.180.028;2.072.113;0;0;0;0;0;0;0;0;0;0;0;0;107.915;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;set/15;2.121.166;1.667.744;0;0;0;5.130;238.362;0;0;0;0;0;0;209.930;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;set/15;1.992.141;1.567.909;793;22;0;0;422.964;0;0;0;0;0;0;0;453;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;set/15;1.969.053;1.335.149;331.579;7.205;0;0;198.592;0;0;4.633;0;0;0;19.007;72.887;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;set/15;1.923.819;969.205;212.900;0;0;692.492;0;0;0;0;0;0;0;0;49.222;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;set/15;1.888.663;394.909;0;0;0;0;1.386.543;0;9.279;4.796;0;0;0;93.034;101;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;set/15;1.886.464;1.775.745;100.437;0;0;0;0;0;0;0;0;0;0;0;10.282;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;set/15;1.861.231;503.735;84;15.081;0;15.465;1.003.091;0;32.667;0;160;0;27;173.883;5;117.032
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;set/15;1.815.021;1.814.574;0;0;0;0;0;0;0;0;0;0;0;0;447;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;set/15;1.809.675;1.702.696;0;106.979;0;0;0;0;0;0;0;0;0;0;0;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;set/15;1.744.661;7.324;0;0;0;0;447.543;0;0;0;0;0;0;1.289.794;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;set/15;1.721.539;900.856;0;791;0;6.454;23.949;591.136;0;6.298;0;0;0;185.499;6.556;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;set/15;1.679.524;120.055;0;0;728.439;0;831.030;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;set/15;1.678.546;1.223.502;2.334;34.124;0;4.010;353.402;0;0;30.559;0;0;0;30.465;151;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;set/15;1.642.705;1.190.530;86.890;48.813;0;23.120;0;789;0;0;7.201;0;0;285.201;160;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;set/15;1.476.503;35.840;0;0;0;15.779;1.114.213;0;33.162;462;0;0;0;251.820;1;25.226
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;set/15;1.465.562;885.111;0;13.235;0;0;306.474;20.855;0;0;0;0;0;0;239.887;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;set/15;1.264.755;59.113;1.205.155;0;0;0;0;0;0;0;0;0;0;0;486;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;set/15;1.260.512;371.998;888.326;0;0;0;0;0;0;0;0;0;0;0;188;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;set/15;1.249.919;1.249.894;0;0;0;0;0;0;0;0;0;0;0;0;25;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;set/15;1.224.574;592.271;0;27;0;406.684;222.426;0;0;0;0;0;0;0;3.166;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;set/15;1.196.850;1.018.597;0;0;0;0;0;0;0;0;0;0;0;0;178.253;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;set/15;1.161.829;518.858;0;0;0;0;611.815;0;0;0;0;0;0;31.154;2;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;set/15;1.083.600;161.166;0;188.018;0;0;0;18.781;0;0;0;0;715.635;0;0;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;set/15;1.066.432;672.407;0;0;0;0;385.052;0;0;0;0;0;0;0;0;8.974
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;set/15;1.064.954;5.528;0;0;0;0;0;0;1.059.426;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;set/15;1.061.670;984.721;15.265;61.270;0;219;0;0;0;0;0;0;0;0;195;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;set/15;1.006.027;61.306;0;243.843;0;0;476.292;0;0;4.198;1.691;310;0;0;0;218.388
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;set/15;977.416;721.826;0;0;0;25.935;223.840;0;0;0;0;0;625;0;5.189;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;set/15;916.034;914.502;0;0;0;0;0;0;0;0;0;0;1.073;0;459;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;set/15;906.094;102.354;7.356;745.792;0;0;0;6.681;0;0;43.400;0;210;0;301;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;set/15;846.397;765.758;0;80.639;0;0;0;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;set/15;816.756;804.280;0;0;0;0;0;0;0;0;0;0;0;0;12.477;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;set/15;808.459;73.815;0;62.666;0;1.674;571.759;1.678;0;0;0;0;0;96.867;0;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;set/15;776.886;107.042;0;0;0;0;0;0;0;0;0;0;0;669.844;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;;9;MEDIANEIRA;PR;set/15;770.761;590.781;0;0;0;33.580;142.299;0;0;0;0;0;0;0;4.102;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;;8;SAO PAULO;SP;set/15;763.314;655.622;0;0;0;0;107.692;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;set/15;736.840;553.189;0;0;0;36.746;143.321;0;0;0;0;0;0;0;3.585;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;set/15;732.340;283.248;0;0;0;0;448.926;0;0;0;0;0;0;0;166;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;set/15;710.567;564.109;522;0;0;0;145.483;0;0;0;0;0;0;0;454;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;set/15;659.193;480.902;542;104.749;0;4.968;0;45.071;0;19.615;0;0;3.344;0;1;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;set/15;647.290;601.294;899;0;0;0;44.641;0;0;0;0;0;0;0;456;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;set/15;620.229;237.732;1.419;0;0;0;301.493;0;0;18.091;0;0;9.917;50.797;779;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;set/15;616.319;367.205;0;246.346;0;0;0;0;0;0;0;0;0;359;2.409;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;set/15;615.379;201.029;0;92;0;9.775;399.376;0;0;0;0;0;511;0;4.596;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;set/15;603.045;541.237;0;0;0;18.595;39.990;0;0;0;0;0;0;0;3.223;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;set/15;599.804;437.711;0;0;0;2.865;157.604;0;0;0;0;0;21;4;1.598;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;set/15;594.265;386.302;0;0;0;0;207.545;0;0;0;0;0;0;0;418;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;set/15;589.279;499.750;0;0;0;6.485;80.493;0;0;0;0;0;0;0;2.551;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;set/15;587.482;470.305;0;0;0;0;0;0;0;0;0;0;0;0;117.177;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;set/15;584.981;582.103;0;0;0;0;52;0;0;2.508;0;0;0;0;318;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;set/15;568.338;444.104;103;0;0;0;123.637;0;0;0;0;0;0;0;493;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;set/15;558.827;386.722;1.836;0;0;0;169.311;0;0;0;0;0;0;0;958;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;set/15;555.649;608;0;0;0;0;555.040;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;set/15;553.953;399.838;0;0;0;19.896;132.090;0;0;0;0;0;0;0;2.129;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;set/15;551.262;370.235;0;0;0;35.520;140.114;0;0;0;0;0;2.637;0;2.757;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;set/15;544.597;539.815;0;0;0;0;0;0;0;0;0;0;0;0;4.781;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;set/15;535.964;82.000;0;0;0;0;445.963;0;0;8.000;0;0;0;0;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;set/15;526.986;250.888;0;11.966;0;0;263.820;0;0;0;0;0;93;0;219;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;set/15;524.909;458.477;0;134;0;0;65.875;0;0;0;0;0;0;0;422;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;set/15;508.335;302.875;0;0;0;13.592;188.902;0;0;0;0;0;461;0;2.505;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;set/15;500.776;361.470;0;0;0;45.474;91.832;0;0;0;0;0;0;0;2.000;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;set/15;471.589;233.727;0;38;0;15.438;220.131;0;0;0;0;0;0;0;2.256;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;set/15;459.026;58.188;51;0;0;0;400.444;0;0;0;0;0;0;0;342;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;;8;BELO HORIZONTE;MG;set/15;451.806;243.322;0;0;0;0;183.393;0;0;0;0;0;0;0;25.091;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;I;2;;9;ITAJAI;SC;set/15;451.787;23.217;0;46;0;0;428.184;0;0;0;0;0;0;0;341;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;set/15;451.535;202.385;0;0;0;23.635;103.695;0;0;0;0;0;0;0;121.820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;set/15;449.591;379.580;3.103;0;0;0;66.543;0;0;0;0;0;0;0;366;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;set/15;448.037;280.558;0;0;0;60.548;105.766;0;0;0;0;0;0;0;1.164;0
