Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;dez/14;14.588.212;100.872;985.979;2.283.910;2.650.069;517.940;61.659;0;6.600.429;1.727;26.561;58.985;73.879;10.564;176;0;171.892;59.104;788.235;660.299;52;0;0;0;1.507.690;15.951;462.328;139.076;179;0;0;0;617.535;16.888;441.344;901.315;5.744;1.996;0;0;1.367.286;48.316;212.315;331.747;174.098;101.025;55.139;0;922.641;12.251;132.864;372.997;686.999;286.535;337.901;4;1.829.550;11.274;143.000;434.772;66.085;35.011;26.922;298;717.362;118;12.852;78.049;377.296;182.361;4.455;0;655.130;198.696
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;dez/14;14.332.143;1.205;38.859;82.057;145.422;39.411;2;0;306.955;14.850;434.870;651.515;527.875;27.228;82;0;1.656.420;0;0;0;0;0;0;0;0;7.010;550.824;2.138.360;0;0;0;0;2.696.194;0;0;0;0;0;0;0;0;1.584;69.712;4.567;26.951;765;0;0;103.578;105.238;958.819;2.646.110;4.479.334;1.303.521;75.974;0;9.568.995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;dez/14;11.624.995;0;0;0;0;0;0;0;0;0;241;11.177;41.719;11.906;0;0;65.043;2.781;140.134;60.703;0;0;0;0;203.618;5.203;388.757;39.831;0;0;0;0;433.792;5.192;408.416;817.496;460.606;21.692;0;0;1.713.401;21.131;987.717;1.332.789;1.360.384;140.759;13.038;23;3.855.840;1.342;138.336;353.724;618.989;217.733;167.653;0;1.497.777;0;116.474;304.407;203.526;59.789;33.967;0;718.164;0;0;0;0;0;0;0;0;3.137.359
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;dez/14;11.219.554;160.618;1.038.506;478.005;774.945;41.610;0;0;2.493.684;567;66.097;104.478;111.896;4.278;0;0;287.316;9.653;306.482;64.042;0;0;0;0;380.177;14.645;1.434.230;847.417;36.808;0;0;0;2.333.101;47.211;694.157;2.025.441;1.071.799;44.828;0;0;3.883.435;75.035;240.084;29.950;67;0;0;0;345.137;1.940;47.755;105.404;224.382;10.969;0;0;390.451;0;250.521;835.705;20.028;0;0;0;1.106.253;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;dez/14;10.417.179;3.783;41.859;65.740;108.770;27.541;800;0;248.492;7.303;108.702;246.645;339.944;59.509;76;0;762.177;0;0;0;0;0;0;0;0;3.062;1.035.073;35.179;0;0;0;0;1.073.314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.865;767.585;2.155.361;3.753.980;1.301.473;304.930;0;8.333.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;dez/14;8.988.332;55.967;291.397;604.560;817.219;105.398;16.454;73.915;1.964.911;28.142;123.145;306.553;265.213;108.617;206.852;1.591;1.040.112;25.409;57.222;179.677;2.207;0;0;0;264.515;11.254;45.398;4.007;4;0;0;0;60.663;0;0;0;0;0;0;0;0;142.771;95.608;46.030;131.700;71.881;223.304;80.781;792.073;125.797;210.693;980.456;664.718;613.138;1.636.659;386.171;4.617.633;66.660;3.574;31.825;14.195;16.807;115.363;0;248.424;0;0;0;0;0;0;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;dez/14;8.793.215;0;30.694;118.650;0;0;0;0;149.344;300;2.803;7.698;12.943;2.082;44;0;25.870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.272;54.778;0;0;0;0;63.049;0;135.214;787.144;305.493;47.523;121.222;20;1.396.617;31;25.946;80.330;201.711;151.767;194.773;0;654.558;0;934.169;5.136.214;419.009;9.065;5.319;0;6.503.777;0;0;0;0;0;0;0;0;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;dez/14;8.453.201;182.473;1.403.922;1.597.991;1.136.077;225.008;7.727;0;4.553.199;10.755;121.077;171.078;127.825;9.408;0;0;440.143;20.215;264.591;54.337;0;0;0;0;339.143;3.876;5.616;72;0;0;0;0;9.565;13.337;655.780;920.602;92.084;15.682;2.157;0;1.699.642;135.962;170.919;112.202;190.979;164.972;37.989;0;813.025;0;0;0;0;0;0;0;0;1.900;11.769;86.300;8.176;0;0;0;108.145;0;0;0;0;0;0;0;0;490.340
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;dez/14;8.130.149;0;0;0;0;0;0;0;0;438;2.494;52.719;113.156;1.552;811;0;171.170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.444;197.569;548.402;1.319.500;1.028.336;1.410.753;45.377;4.584.380;2.936;175.534;387.556;937.049;716.039;1.155.291;195;3.374.599;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;dez/14;6.536.440;244;10.576;13.251;9.734;4.150;0;0;37.956;35;6.523;16.894;33.968;12.467;33;0;69.919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.031;59.021;131.447;8.980;2.235;4.033;0;210.746;108;9.057;30.615;85.608;79.620;50.861;0;255.868;0;651.340;3.612.730;1.296.689;299.033;102.158;0;5.961.950;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;dez/14;6.133.984;12.250;820.610;766.845;636.706;213.336;25.908;0;2.475.655;0;0;0;0;0;0;0;0;0;0;9.567;0;0;0;0;9.567;0;0;0;0;0;0;0;0;4.414;195.423;522.990;200.395;1.307;0;0;924.528;36.323;46.722;79.558;82.816;43.369;24.520;0;313.307;1.455;203.715;223.771;360.478;113.481;107.849;0;1.010.748;1.316;60.079;164.649;59.529;4.063;0;0;289.635;0;0;0;0;0;0;0;0;1.110.545
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;dez/14;5.986.533;11.435;28.046;161.933;387.075;110.320;0;0;698.809;0;0;16.074;50.666;50.666;227.997;278.614;624.018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.687;299.503;175.087;206.765;46.381;0;744.424;0;74.479;113.152;131.774;2.248;6.931;0;328.584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.590.699
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;dez/14;5.227.149;20.393;96.750;418.702;384.210;21.759;108.444;0;1.050.257;12.611;29.048;91.018;257.367;176.157;59.134;0;625.334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;263;727;750;89;12;0;2.167;27.118;222.212;445.840;883.229;693.847;941.048;31;3.213.326;5.326;76.603;95.201;72.266;31.101;55.567;0;336.065;0;0;0;0;0;0;0;0;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;dez/14;5.052.729;54.838;493.824;957.802;753.050;54.747;2.533;0;2.316.794;383;11.399;12.456;6.193;1.027;3;0;31.460;26.780;975.641;300.175;3.052;0;0;0;1.305.649;4.217;119.227;5.892;940;0;0;0;130.276;13.485;381.312;380.978;40.314;0;0;0;816.089;4.632;13.250;75.549;17.337;0;0;0;110.767;1.034;32.492;95.658;154.509;29.935;6.997;0;320.624;0;0;9.985;0;0;0;0;9.985;0;0;0;0;0;0;0;0;11.086
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;dez/14;4.860.425;121;423.574;573.660;398.848;41.843;0;0;1.438.046;1.743;150.079;331.362;237.948;16.845;4;0;737.980;0;88.834;97.443;0;0;0;0;186.277;34;802.142;205.816;0;0;0;0;1.007.993;0;91.897;15.606;0;0;0;0;107.502;0;1.293;3.513;7.150;4.155;684;0;16.796;921;114.195;286.918;643.288;178.829;139.843;0;1.363.994;0;61;1.087;644;45;0;0;1.838;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;dez/14;4.668.361;4.781;60.136;157.114;28.729;3.282;0;0;254.041;3.861;10.069;22.095;19.059;649;0;0;55.733;0;0;0;0;0;0;0;0;0;597.414;2.548.773;201.113;0;0;0;3.347.300;0;0;0;0;0;0;0;0;63;186.180;0;0;0;0;0;186.243;30.313;91.353;241.609;403.687;58.082;0;0;825.044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAN;31323;b1;C;2;;199;SAO PAULO;SP;dez/14;4.420.733;1.135;285.358;867.089;821.078;50.340;0;0;2.025.000;127.116;187.043;514.139;307.939;44.744;11.691;4.429;1.197.102;0;0;0;0;0;0;0;0;0;5.388;20.051;12.470;48;50;0;38.006;21.158;187.891;567.973;272.382;13.223;0;0;1.062.627;12.757;50.582;14.216;16.889;3.554;0;0;97.997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;dez/14;4.372.516;2.546;9.533;82.088;135.323;85.250;62.054;90;376.884;0;0;0;0;0;0;0;0;0;20.187;20.047;0;0;0;0;40.234;0;0;61.490;0;0;0;0;61.490;21.766;702.720;1.329.119;731.623;349.789;41.220;0;3.176.238;32.248;27.375;62.148;32.055;146.534;0;0;300.360;0;8.219;21.787;19.800;787;14;0;50.608;9;13.837;72.628;109.115;90.498;80.618;0;366.704;0;0;0;0;0;0;0;0;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;dez/14;3.859.138;352;2.634;4.829;3.860;720;14;0;12.408;5.441;57.668;125.598;121.076;19.148;3;0;328.934;0;0;0;0;0;0;0;0;0;289.233;98.136;0;0;0;0;387.369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.044;218.966;725.884;1.520.398;609.132;28.002;0;3.130.427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;dez/14;3.823.121;4.217;16.630;57.914;189.790;2.068;0;0;270.620;7.796;63.411;156.795;225.096;46.035;120;0;499.253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.561;248.905;726.296;1.404.082;506.168;131.237;0;3.053.248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;dez/14;3.735.679;0;0;0;0;0;0;0;0;23.457;499.247;1.200.583;1.520.585;304.151;46.897;0;3.594.921;0;0;0;0;0;0;0;0;42;22.085;0;0;0;0;0;22.128;0;0;0;0;0;0;0;0;0;7.115;10.874;100.641;0;0;0;118.630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;dez/14;3.706.405;12.391;1.478.335;493.018;0;0;0;0;1.983.744;1.552;29.209;72.459;81.224;7.650;34;0;192.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.541;271.832;312.771;584.897;219.352;642;0;1.398.036;466;6.184;31.419;56.689;28.503;9.234;0;132.496;0;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;dez/14;3.499.880;79.256;284.894;433.799;426.616;44.902;14;0;1.269.482;868;6.686;12.503;10.855;557;0;0;31.470;94.297;1.042.526;18.288;0;0;0;0;1.155.111;3.793;97.811;3.035;0;0;0;0;104.638;159;35.860;32.855;0;0;0;0;68.875;42.913;46.238;157.641;225.671;87.406;11.265;0;571.134;0;0;0;0;0;0;0;0;1.036;1.400;15.896;415;73.102;138.608;0;230.458;0;13.793;23.412;30.174;1.333;0;0;68.712;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;dez/14;3.354.161;67.273;419.446;538.839;214.783;16.709;0;0;1.257.051;3.705;8.996;16.532;8.849;0;0;0;38.082;0;38.813;4.181;0;0;0;0;42.995;1.401;210.548;46.645;0;0;0;0;258.594;26.761;179.193;384.145;109.314;0;0;0;699.412;66.697;59.486;205.823;6.200;0;0;0;338.205;38;5.149;13.642;9.932;0;0;0;28.762;2.657;81.797;127.328;38.881;0;0;0;250.663;0;0;0;0;0;0;0;0;440.398
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;dez/14;2.954.560;0;115.426;78.629;38.090;1.333;0;0;233.478;11;32.478;90.644;21.393;0;0;0;144.527;0;25.076;159.116;0;0;0;0;184.191;0;337.369;0;0;0;0;0;337.369;279;415.592;1.407.371;0;0;0;0;1.823.242;0;2.190;31.240;0;0;0;0;33.430;0;7.271;52.059;49.497;8.350;0;0;117.177;0;24.787;42.290;14.069;0;0;0;81.146;0;0;0;0;0;0;0;0;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;dez/14;2.888.226;19.192;442.647;495.483;293.083;40.143;11.180;0;1.301.727;0;0;0;0;0;0;0;0;0;19.844;17.037;0;0;0;0;36.881;636;239.746;16.208;219;13;0;0;256.822;6.304;199.009;427.992;127.597;2.492;0;0;763.394;5.017;39.922;63.414;40.178;19.754;20.638;0;188.922;150;23.013;56.372;84.665;6.490;3.013;0;173.703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166.776
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;dez/14;2.861.183;0;118.708;66.239;7.745;887;3;0;193.582;0;0;0;0;0;0;0;0;0;129.441;7.709;0;0;0;0;137.151;0;439.627;38.425;33.249;1.681;0;0;512.982;0;137.953;220.681;0;0;664.050;0;1.022.683;0;2.178;99;0;0;0;0;2.277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;992.508
ING;51073;b1;C;3;;199;SAO PAULO;SP;dez/14;2.608.571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;636.743;1.418.066;0;0;0;0;2.054.810;402;53.441;133.587;366.331;0;0;0;553.761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;dez/14;2.446.405;0;0;0;0;0;0;0;0;12.222;23.050;71.987;94.205;12.974;0;0;214.437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;0;162;33.769;107.584;348.512;629.857;459.548;517.462;5.339;2.102.071;606;2.703;15.193;47.213;32.024;31.998;0;129.736;0;0;0;0;0;0;0;0;0
