Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;dez/14;22.320.072;18.035.944;0;1.233.032;0;0;3.040.615;0;0;0;0;0;0;0;10.481;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;dez/14;18.798.959;2.091.370;106.695;1.549.466;0;0;7.821.103;0;0;454.665;1.037.573;0;12.937;41.970;7;5.683.174
PAN;31323;b1;C;2;;199;SAO PAULO;SP;dez/14;17.584.372;13.516.931;734.106;0;0;0;1.955.938;0;0;696.254;0;0;0;494.151;186.993;0
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;dez/14;16.699.646;12.573.445;857.735;282.704;0;35.472;2.856.432;0;0;0;0;0;0;0;93.858;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;dez/14;13.431.066;11.698.746;0;79.910;0;1.297.264;347.227;0;0;0;0;0;0;0;7.919;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;dez/14;13.213.985;7.159.632;42.646;1.350.979;0;1.777.945;792.700;0;17;1.914.142;0;0;130.412;0;45.512;0
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;dez/14;12.056.051;12.052.975;0;0;0;0;0;0;0;0;0;0;0;0;3.076;0
ABC-BRASIL;41856;b1;C;3;;199;SAO PAULO;SP;dez/14;11.947.871;3.615.816;846;242.394;0;18.570;4.334.923;20.542;0;8.523;28.493;0;0;521.871;25;3.155.867
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;dez/14;11.169.546;7.985.248;5.426;2.336.500;0;0;0;0;0;435.303;2.511;0;866;403.200;491;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;dez/14;10.949.638;9.742.729;0;1.206.896;0;0;0;0;0;0;0;0;0;0;14;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;dez/14;10.923.758;9.585.878;310;100.250;0;0;1.215.864;0;0;0;19.233;0;0;2.223;1;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;dez/14;10.558.071;6.252.422;0;19.794;0;15.167;2.300.102;1.148.232;104.358;0;0;0;1.162;623.654;82.094;11.086
BMG;30290;b1;C;2;;199;SAO PAULO;SP;dez/14;9.774.254;7.774.543;0;0;0;27.650;1.561.491;0;48;0;0;0;0;82.647;327.874;0
BIC;32119;b1;C;3;;199;SAO PAULO;SP;dez/14;9.700.247;2.081.275;80.190;0;0;0;5.764.324;0;1.226.670;26.576;0;0;0;0;30.872;490.340
BRB;31976;b1;C;1;;199;BRASILIA;DF;dez/14;9.082.810;7.471.566;754.551;101.863;0;734.773;0;0;0;9.286;0;0;0;0;10.772;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;dez/14;9.023.416;8.321.353;32.088;421.072;0;0;164.905;0;0;0;0;0;0;0;83.999;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;dez/14;8.775.527;6.139.747;0;19.311;0;1.757.896;489.225;0;0;0;0;0;0;5.837;363.510;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;dez/14;8.719.349;6.434.806;76.717;0;0;236.532;1.703.112;0;0;0;0;0;0;0;268.182;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;dez/14;7.968.304;5.895.201;0;283.789;0;8.099;1.672.331;0;0;0;0;0;0;71.622;37.262;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;dez/14;6.665.049;6.663.103;0;1.946;0;0;0;0;0;0;0;0;0;0;0;0
PINE;50304;b1;C;2;;199;SAO PAULO;SP;dez/14;6.477.315;1.566.154;0;285.801;0;10.235;2.619.969;42.143;0;19.610;324.583;0;0;491.714;507;1.116.599
CREDIT SUISSE;30771;b1;C;3;;199;SAO PAULO;SP;dez/14;6.470.801;607.762;11.614;0;6.887;0;1.517.064;0;0;0;736.775;0;0;0;0;3.590.699
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;dez/14;5.452.623;4.834.100;1.640;52.278;564.605;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;;5;BELO HORIZONTE;MG;dez/14;5.403.700;2.290.375;14.451;1.528.288;0;173;175.542;346.942;39.252;184.644;510.649;0;14.815;298.563;5;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;dez/14;4.955.678;4.780.447;0;84.205;0;82.725;8.300;0;0;0;0;0;0;0;1;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;dez/14;4.765.206;4.587.680;0;0;0;159.066;18.456;0;0;0;0;0;0;0;5;0
BANCO FIBRA S.A.;58616418;b1;I;2;;8;SAO PAULO;SP;dez/14;4.474.658;2.140.420;0;2.486;0;583.951;1.270.710;0;0;0;0;0;0;0;32.625;444.466
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;dez/14;4.328.941;4.211.402;0;0;0;0;0;0;0;0;0;0;0;0;117.539;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;dez/14;4.316.987;2.863.519;222.358;27.085;0;3.870;871.601;0;0;10.377;0;0;0;288.210;29.967;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;dez/14;4.160.298;3.455.875;0;0;0;0;0;0;0;0;0;0;0;0;704.423;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;dez/14;4.046.409;3.869.899;0;176.507;0;0;0;0;0;0;0;0;0;0;3;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;;8;SAO PAULO;SP;dez/14;3.843.457;3.695.282;0;51.577;0;0;73.498;0;0;0;0;0;0;23.100;0;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;;8;SAO PAULO;SP;dez/14;3.735.928;3.735.574;0;0;0;0;0;0;0;0;0;0;0;0;354;0
BANCO IBM S.A.;34270520;b2;I;3;;8;RIO DE JANEIRO;RJ;dez/14;3.735.679;393.045;0;0;0;0;3.234.977;0;0;0;0;0;0;107.655;1;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;dez/14;3.653.315;2.880.553;0;21.537;0;0;564.832;26.398;0;44.477;0;0;0;35.769;79.748;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;;30;PORTO ALEGRE;RS;dez/14;3.599.995;2.314.999;32.413;972.264;0;0;0;225.544;0;625;1.335;0;0;52.800;14;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;dez/14;3.415.014;3.404.596;0;0;0;0;0;0;0;0;0;0;0;0;10.418;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;dez/14;3.247.475;2.812.445;0;0;0;73.507;336.509;0;0;0;0;0;0;0;25.014;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;;2;BELEM;PA;dez/14;3.230.755;1.195.678;595.423;366.966;0;437.588;569.286;8.742;594;29.061;0;0;22;24.136;3.259;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;dez/14;3.036.476;3.021.502;221;0;0;545;0;0;0;3.834;0;0;0;1.230;9.145;0
INDUSVAL;50531;b1;C;2;;199;SAO PAULO;SP;dez/14;2.988.810;710.133;88;41.601;0;60.017;1.646.778;1.001;10.942;0;148;0;26;351.295;5;166.776
DEUTSCHE;51183;b1;C;3;;199;SAO PAULO;SP;dez/14;2.861.216;1.681.735;0;0;0;0;46.596;0;140.376;0;0;0;0;0;1;992.508
ING;51073;b1;C;3;;199;SAO PAULO;SP;dez/14;2.608.630;2.054.810;0;0;0;0;553.820;0;0;0;0;0;0;0;0;0
ORIGINAL;51781;b1;C;2;;199;SAO PAULO;SP;dez/14;2.547.703;818.161;0;0;0;0;925.721;0;0;5.817;0;0;0;794.521;3.484;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;;8;SAO PAULO;SP;dez/14;2.396.335;665.092;0;0;76.308;44;398.091;0;0;0;0;0;0;0;2;1.256.798
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;;14;SAO PAULO;SP;dez/14;2.306.099;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;2.306.099;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;dez/14;2.157.676;1.726.666;0;0;0;29.145;295.886;0;0;0;0;0;0;0;105.980;0
SCANIA BANCO S.A.;11417016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;dez/14;2.155.168;1.956.188;0;198.980;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;dez/14;2.112.092;914.839;0;0;0;0;0;0;0;0;0;0;0;0;1.197.252;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;dez/14;2.042.444;1.700.212;1.179;23;0;0;340.298;0;0;0;0;0;0;0;731;0
SOFISA;31873;b1;C;2;;199;SAO PAULO;SP;dez/14;2.041.948;454.870;0;79;0;0;1.438.948;0;7.106;2.351;0;0;0;136.789;1.805;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;dez/14;2.003.823;2.003.598;0;0;0;0;0;0;0;0;0;0;0;0;224;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;dez/14;1.920.775;822.501;0;0;0;0;6.636;0;0;0;0;0;0;1.091.637;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;dez/14;1.767.986;1.187.902;307.890;9.837;0;0;135.948;0;0;4.547;0;0;405;19.935;101.522;0
BANCO RODOBENS S.A.;33603457;b1;I;2;;8;SAO PAULO;SP;dez/14;1.710.405;1.349.321;5.281;80.526;0;18.040;674;0;0;0;23.002;0;0;233.355;205;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;;8;SAO PAULO;SP;dez/14;1.681.307;1.238.498;0;20;2.259;1.645;312.602;0;0;0;0;0;0;126.284;0;0
BANCO FORD S.A.;90731688;b2;I;3;;8;SAO PAULO;SP;dez/14;1.671.422;211;0;0;0;1.671.210;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;dez/14;1.644.837;1.566.766;69.274;0;0;0;0;0;0;0;0;0;0;0;8.797;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;;199;SAO PAULO;SP;dez/14;1.623.425;886.969;0;2.262;0;2.572;50.146;492.020;0;7.124;0;0;0;169.706;12.626;0
JP MORGAN CHASE;20107;b1;C;3;;199;SAO PAULO;SP;dez/14;1.573.796;259.200;0;0;625.588;0;689.008;0;0;0;0;0;0;0;0;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;;8;UBERLANDIA;MG;dez/14;1.481.326;976.746;0;18.391;0;0;251.431;9.353;0;0;0;0;0;0;225.405;0
BES;51482;b2;C;3;;198;SAO PAULO;SP;dez/14;1.478.833;81.162;0;268.371;0;0;834.784;0;0;8.097;1.457;374;0;0;0;284.588
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;dez/14;1.462.534;1.354.360;0;0;0;0;0;0;0;0;0;0;0;0;108.174;0
INTERMEDIUM;51884;b1;C;2;;199;BELO HORIZONTE;MG;dez/14;1.453.688;792.416;192.511;0;0;421.132;0;0;0;0;0;0;0;0;47.629;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;dez/14;1.446.366;44.485;0;0;0;0;1.065.197;0;66.409;605;0;0;0;251.466;24;18.180
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;dez/14;1.383.198;988.550;2.337;34.927;0;3.922;322.458;0;0;28.744;0;0;0;2.029;230;0
BMW;51420;n1;C;3;;197;SAO PAULO;SP;dez/14;1.290.603;1.290.539;0;0;0;0;0;0;0;0;0;0;0;0;64;0
CREDIT AGRICOLE;51066;b1;C;3;;199;SAO PAULO;SP;dez/14;1.211.292;0;0;0;0;0;485.549;0;0;0;0;0;0;725.744;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;;19;BARUERI;SP;dez/14;1.181.460;481.056;0;0;0;0;664.022;0;0;0;0;0;0;36.380;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;dez/14;1.180.083;570.015;0;53;0;358.725;248.451;0;0;0;0;0;0;0;2.839;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;dez/14;1.139.136;38.163;1.100.441;0;0;0;0;0;0;0;0;0;0;0;532;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;;5;VITORIA;ES;dez/14;1.074.011;988.578;21.385;63.693;0;196;0;0;0;0;0;0;0;0;158;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;dez/14;1.060.225;218.646;840.783;0;0;0;0;0;0;0;0;0;0;589;206;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;dez/14;1.029.181;858.893;0;0;0;0;0;0;0;0;0;0;0;0;170.288;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;;30;SAO PAULO;SP;dez/14;1.006.166;189.866;0;173.906;0;0;0;5.876;0;0;0;0;636.517;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;;9;MARINGA;PR;dez/14;924.694;704.319;0;0;0;26.477;188.874;0;0;0;0;0;598;0;4.425;0
BANCO MONEO S.A.;7441209;b2;I;2;;8;CAXIAS DO SUL;RS;dez/14;886.145;770.363;0;115.782;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;;30;CURITIBA;PR;dez/14;861.792;100.239;15.922;736.921;0;0;0;5.648;0;0;2.523;0;315;0;225;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;;8;SAO PAULO;SP;dez/14;844.078;0;0;0;0;0;0;0;0;0;0;0;0;844.078;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;I;2;;9;MEDIANEIRA;PR;dez/14;803.314;617.790;0;0;0;29.090;152.603;0;0;0;0;0;0;0;3.831;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;;9;CAMPO MOURAO;PR;dez/14;796.909;794.155;6;0;0;0;0;0;0;0;0;0;2.313;0;435;0
MIZUHO;51554;b1;I;3;;199;SAO PAULO;SP;dez/14;786.900;363.005;0;0;0;0;417.673;0;0;0;0;0;0;0;0;6.222
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;;30;FLORIANOPOLIS;SC;dez/14;743.502;568.806;976;134.387;0;4.584;0;13.313;0;17.812;0;0;3.624;0;0;0
CAIXA GERAL;51815;b1;C;3;;199;SAO PAULO;SP;dez/14;726.286;80.695;0;9.956;0;1.192;631.414;1.451;0;0;0;0;0;1.575;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;;9;CERRO LARGO;RS;dez/14;698.696;557.298;0;0;0;38.663;99.124;0;0;0;0;0;0;0;3.611;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;;8;PORTO ALEGRE;RS;dez/14;697.598;687.590;0;0;0;0;0;0;0;0;0;0;0;0;10.008;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;dez/14;643.488;455.538;0;0;0;4.626;181.774;0;0;0;0;0;21;4;1.524;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;I;2;;9;NOVA PETROPOLIS;RS;dez/14;637.183;204.750;0;109;0;7.193;420.321;0;0;0;0;0;511;0;4.300;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;;9;GOIANIA;GO;dez/14;629.159;264.126;0;5;0;0;364.798;0;0;0;0;0;0;0;229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;;9;LINHARES;ES;dez/14;619.414;474.330;845;0;0;0;143.636;0;0;0;0;0;0;0;604;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;dez/14;618.630;426.518;0;0;0;79.539;110.838;0;0;0;0;0;0;0;1.734;0
DACASA FINANCEIRA;51891;n1;C;2;;197;VITORIA;ES;dez/14;599.740;472.867;0;0;0;0;0;0;0;0;0;0;0;0;126.873;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;;8;GUARULHOS;SP;dez/14;584.671;581.421;0;0;0;0;0;0;0;0;0;0;0;0;3.249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;;9;PALOTINA;PR;dez/14;565.988;509.115;0;0;0;13.265;41.096;0;0;0;0;0;0;0;2.511;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;;9;CHAPECO;SC;dez/14;565.887;536.529;1.328;0;0;0;27.543;0;0;0;0;0;0;0;487;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;;30;SALVADOR;BA;dez/14;552.500;332.326;0;218.048;0;0;0;0;0;0;0;0;0;347;1.778;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;;9;RIBEIRAO PRETO;SP;dez/14;551.058;548.004;0;0;0;0;277;0;0;2.377;0;0;0;0;400;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;I;2;;9;DOURADOS;MS;dez/14;550.831;450.523;0;0;0;12.678;85.288;0;0;0;0;0;0;0;2.341;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;I;2;;9;JOAO PESSOA;PB;dez/14;547.841;360.639;0;0;0;0;186.811;0;0;0;0;0;0;0;390;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;;9;SANTA MARIA;RS;dez/14;533.308;356.281;0;20;0;31.666;138.988;0;0;0;0;0;3.529;0;2.825;0
BANCO MODAL S.A.;30723886;b1;I;2;;8;RIO DE JANEIRO;RJ;dez/14;533.119;99.168;0;0;0;0;423.030;0;0;10.922;0;0;0;0;0;0
BOFA MERRILL LYNCH;51255;b1;C;3;;199;SAO PAULO;SP;dez/14;532.627;35;0;0;0;0;532.589;0;0;0;0;0;0;0;2;0
BANIF;20255;b1;C;3;;199;SAO PAULO;SP;dez/14;508.460;247.864;0;0;0;2.773;232.594;0;0;3.566;0;0;0;20.040;1.624;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;dez/14;490.547;399.933;790;0;0;0;89.119;0;0;0;0;0;0;0;705;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;;9;ERECHIM;RS;dez/14;490.075;357.341;0;0;0;14.464;116.393;0;0;0;0;0;0;0;1.877;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;dez/14;472.638;300.774;0;0;0;70.904;99.882;0;0;0;0;0;0;0;1.078;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;dez/14;470.199;345.458;3.079;0;0;0;120.766;0;0;0;0;0;0;0;896;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;dez/14;463.087;199.724;1.548;0;0;0;209.675;0;0;12.608;0;0;22.865;15.863;804;0
BANCO RANDON S.A.;11476673;b1;I;2;;8;CAXIAS DO SUL;RS;dez/14;463.038;429.877;0;15.424;0;0;17.736;0;0;0;0;0;0;0;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;I;2;;9;LONDRINA;PR;dez/14;456.048;260.033;0;15.304;0;0;180.418;0;0;0;0;0;110;0;183;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;dez/14;445.467;411.205;0;272;0;0;33.608;0;0;0;0;0;0;0;382;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;I;3;;8;BARUERI;SP;dez/14;444.361;394.736;0;0;0;0;33.862;0;0;0;0;0;0;15.755;8;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;;9;FLORIANOPOLIS;SC;dez/14;435.163;44.069;114;0;0;0;390.652;0;0;0;0;0;0;0;329;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;;9;CARLOS BARBOSA;RS;dez/14;431.690;198.311;0;33;0;13.044;218.382;0;0;0;0;0;0;0;1.920;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;;9;ITAQUI;RS;dez/14;418.380;251.968;0;0;0;2.601;160.879;0;0;0;0;0;524;0;2.407;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;dez/14;414.649;322.753;218;0;0;0;91.173;0;0;0;0;0;0;0;504;0
