Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
DAYCOVAL;51987;b1;C;2;S3;199;SAO PAULO;SP;jun/21;35.715.683;4.151.904;11.727.478;15.644.005;1.974.889;505.380;178.753;144.669;78.659;521.810;788.136
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;S3;8;SAO PAULO;SP;jun/21;25.882.496;5.272.944;5.516.940;11.088.799;965.878;1.294.808;435.312;630.641;196.082;481.092;0
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;jun/21;24.976.214;10.737.505;10.295.082;3.203.355;396.948;159.561;89.393;25.697;264;68.409;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;S3;8;SAO PAULO;SP;jun/21;20.726.762;3.951.414;12.703.917;2.038.650;946.194;340.879;147.374;221.671;61.738;314.924;0
ABC-BRASIL;41856;b1;C;3;S3;199;SAO PAULO;SP;jun/21;20.667.087;3.046.792;7.010.824;6.894.832;1.307.894;164.203;164.892;243.548;88.843;165.802;1.579.456
BRB;31976;b1;C;1;S3;199;BRASILIA;DF;jun/21;17.806.648;10.444.153;3.421.211;2.202.106;1.075.746;218.915;99.935;62.087;52.126;230.370;0
NU PAGAMENTOS S.A.;18236120;n4;I;2;S4;41;SAO PAULO;SP;jun/21;16.627.123;0;16.390.928;6.870;5.838;2.844;1.667;3.247;22.040;193.689;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;S3;11;PORTO ALEGRE;RS;jun/21;15.176.134;11.992.327;2.998.830;106.738;76.741;226;148;54;96;974;0
BNP PARIBAS;51516;b1;C;3;S3;199;SAO PAULO;SP;jun/21;15.168.828;5.408.977;8.514.243;173.104;106.828;456.880;19.189;49.600;47.136;392.871;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;jun/21;14.149.480;3.994.681;7.630.355;840.946;747.997;216.943;60.544;167.274;72.448;418.294;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;jun/21;13.774.297;731.770;7.187.292;3.965.164;749.820;344.259;439.308;101.925;203.045;51.712;0
BANCO SICOOB;51750;b1;C;2;S3;199;BRASILIA;DF;jun/21;13.522.886;894.245;8.562.480;2.379.486;1.191.629;358.468;72.611;18.211;23.151;22.605;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;jun/21;13.249.727;6.002.643;5.397.006;985.633;398.197;174.738;48.041;34.969;35.830;172.670;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;jun/21;12.561.815;2.551.510;8.664.521;933.163;364.006;7.502;5.972;5.935;8.236;20.967;0
INTER;51884;b1;C;2;S3;199;BELO HORIZONTE;MG;jun/21;12.337.462;5.300.861;5.757.662;440.805;365.113;142.400;75.054;75.525;44.583;135.459;0
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;jun/21;12.268.958;312.668;9.714.102;238.750;225.183;75.197;75.047;101.428;60.720;485.568;980.295
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;jun/21;11.619.975;0;9.559.189;236.626;212.441;267.821;293.392;192.876;146.269;711.362;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;jun/21;11.577.470;2.003.563;5.872.766;470.291;488.070;210.285;205.663;71.277;41.315;122.752;2.091.488
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;jun/21;11.513.168;6.411.940;4.779.993;0;0;0;0;0;45.418;32.216;243.601
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;jun/21;11.301.989;1.313.869;4.682.499;2.790.667;1.506.827;643.151;206.530;36.342;46.622;75.483;0
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;jun/21;11.262.862;269.509;9.473.468;194.515;494.389;222.320;145.740;110.270;63.052;289.600;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;jun/21;10.347.978;2.064.732;3.166.848;1.738.392;969.560;8.370;641;13.230;64.916;222.054;2.099.234
C6 BANK;52072;b1;C;2;S4;199;SAO PAULO;SP;jun/21;9.257.592;83.341;8.535.199;247.543;140.194;63.213;40.692;45.279;18.734;83.397;0
XP;52120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;jun/21;7.972.399;6.848.881;1.059.396;61.825;2.017;36;224;20;0;0;0
BOCOM;52003;b1;C;3;S3;199;SALVADOR;BA;jun/21;7.942.905;2.449.921;2.545.699;664.653;206.847;8.628;16.757;2.790;0;2.895;2.044.717
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;jun/21;7.621.551;36.659;4.908.074;564.368;1.599.728;292.170;62.609;40.050;30.125;87.770;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;jun/21;7.581.497;756.378;1.906.684;2.031.477;2.562.676;107.454;25.708;48.630;14.431;128.060;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;jun/21;7.555.606;0;5.204.869;1.772.369;453.926;44.235;21.133;8.388;11.373;39.313;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;jun/21;7.512.904;298.191;6.205.777;218.150;152.173;127.285;76.532;72.724;132.111;229.962;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;jun/21;7.380.403;1.222.594;5.739.918;66.320;64.316;74.436;23.815;20.661;62.362;105.981;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;jun/21;7.080.743;1.486.105;3.072.965;1.089.241;874.468;120.507;263.253;27.790;61.354;85.059;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;jun/21;6.684.215;1.439.835;2.274.632;1.881.584;675.919;227.426;79.107;29.151;4.975;71.586;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S3;8;SAO PAULO;SP;jun/21;6.292.516;408.252;3.611.614;1.020.413;1.029.362;164.525;15.972;10.085;9.063;23.230;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;jun/21;5.938.055;2.099.466;1.582.026;773.247;505.675;251.141;106.501;28.745;226.723;364.531;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;jun/21;5.890.656;317;4.633.096;684.457;227.333;92.364;43.190;833;8.024;16.204;184.837
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;jun/21;5.803.521;2.497.420;1.606.182;943.392;381.557;79.828;33.265;75.247;72.564;114.065;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S4;9;BLUMENAU;SC;jun/21;5.801.503;103.355;3.721.599;998.080;388.073;207.006;91.730;73.734;47.519;170.406;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;jun/21;5.789.776;1;5.131.188;361.657;267.149;23.844;5.923;0;0;13;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;jun/21;5.706.697;0;5.349.536;110.718;72.375;28.696;23.626;31.821;19.089;70.836;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;jun/21;5.634.744;500.744;1.893.790;2.950.112;234.203;26.886;6.108;7.106;7.212;8.580;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;jun/21;4.627.359;3.256.940;980.904;203.847;41.797;49.543;5.835;2.908;3.381;35.629;46.575
NUBANK;52058;n1;C;2;S4;197;SAO PAULO;SP;jun/21;4.593.350;0;3.550.809;200.670;228.137;164.165;128.828;126.843;79.050;114.850;0
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;jun/21;4.298.747;463.258;1.076.508;1.402.547;988.264;66.648;44.492;87.715;97.888;24.519;46.908
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;jun/21;4.274.711;3.944;731.870;1.634.332;975.163;404.122;100.769;82.955;61.032;280.524;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;jun/21;4.212.641;843.236;1.643.789;860.448;459.782;143.118;46.536;23.212;22.530;169.989;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;jun/21;4.138.061;3.309.658;373.409;169.282;69.329;0;0;216.384;0;0;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;jun/21;4.040.816;2.730.295;584.991;571.494;25.379;12.874;1.788;14.772;29.437;15.463;54.323
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;jun/21;4.030.264;3.678.299;181.443;0;119.791;0;0;0;0;50.732;0
MASTER;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;jun/21;3.999.045;2.568.918;856.751;352.804;112.206;28.162;21.820;34.442;8.360;15.581;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;jun/21;3.983.327;0;3.110.859;99.689;99.300;84.868;93.537;82.510;71.471;341.092;0
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;jun/21;3.880.178;0;1.715.249;109.255;1.660.964;145.922;68.404;42.831;33.783;103.770;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;jun/21;3.758.608;329.253;1.585.894;842.319;500.885;197.966;69.237;20.489;15.933;196.633;0
AGIBANK;51956;b1;C;2;S4;199;CAMPINAS;SP;jun/21;3.705.156;0;3.255.937;62.446;70.249;54.151;40.006;35.485;31.124;155.758;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;jun/21;3.490.875;169.613;1.657.124;1.216.891;208.810;101.441;37.005;16.555;25.467;57.969;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;jun/21;3.450.069;82.990;1.763.628;1.142.544;253.835;88.368;40.250;20.741;17.989;39.725;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;jun/21;3.422.508;0;2.625.324;116.573;103.174;101.569;83.696;83.902;76.927;231.342;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;jun/21;3.231.763;222.333;1.097.671;874.155;733.579;122.687;50.859;30.000;8.912;91.568;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;jun/21;3.193.779;142.891;1.440.928;1.135.659;246.765;109.712;33.690;16.477;23.540;44.115;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;jun/21;3.116.661;306.433;1.892.263;566.992;153.640;73.615;36.809;14.594;15.854;56.459;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;jun/21;3.069.119;779.547;1.373.724;534.073;214.330;54.690;18.098;40.549;11.637;42.472;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;jun/21;3.068.283;2.322.421;707.921;12.695;0;0;0;0;0;0;25.247
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;jun/21;3.025.377;2.963.182;0;61.177;1.018;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;jun/21;2.858.161;282.740;980.610;809.165;554.817;108.133;26.787;14.105;17.661;64.144;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;jun/21;2.655.688;170.931;1.847.554;404.483;164.615;16.414;30.975;5.673;13.244;1.800;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;jun/21;2.617.222;24.466;1.091.863;940.082;361.807;115.497;45.277;12.314;6.821;19.096;0
BANCO MIZUHO DO BRASIL S.A.;61088183;b1;I;3;S4;8;SAO PAULO;SP;jun/21;2.535.863;2.400.235;41.357;0;0;0;0;0;0;0;94.271
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;I;2;S4;9;ERECHIM;RS;jun/21;2.527.383;100.449;1.101.019;986.820;214.928;49.280;25.575;12.288;12.559;24.465;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;jun/21;2.487.804;617.572;1.110.085;226.937;310.992;48.484;35.275;28.727;27.057;82.675;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;jun/21;2.425.607;3.688;510.274;861.540;907.488;71.925;24.774;16.660;12.959;16.299;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;jun/21;2.305.011;268.836;689.149;524.904;556.022;96.485;34.109;29.383;9.276;96.849;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;jun/21;2.302.364;150.661;1.209.867;634.660;153.727;94.792;19.403;6.321;6.616;26.317;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;jun/21;2.300.156;47.968;1.024.128;856.404;186.178;63.150;25.901;16.354;21.337;58.735;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;jun/21;2.272.991;0;1.471.896;55.330;70.085;104.112;83.512;68.414;57.436;362.206;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;jun/21;2.248.594;1.175.751;403.431;236.379;412.877;138;1.873;845;1.363;15.936;0
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;jun/21;2.218.140;126.782;1.278.783;621.367;100.532;39.532;10.977;7.217;7.001;25.949;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;jun/21;2.147.690;38.147;949.060;831.611;290.589;8.469;17.149;2.153;2.701;7.812;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;jun/21;2.143.248;0;1.538.352;57.951;61.997;183.551;61.355;51.448;41.152;147.442;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;jun/21;2.128.662;48.714;1.105.930;712.206;168.462;36.315;30.088;7.770;5.749;13.429;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;jun/21;2.112.590;1.840.368;203.971;56.916;5.015;1.038;17;5;0;5.259;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;jun/21;2.102.268;49.687;876.979;958.002;132.037;20.217;10.057;6.165;7.023;42.101;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;jun/21;2.073.760;824.381;873.719;185.201;98.093;0;5.094;0;87.272;0;0
SCOTIABANK;52230;b1;C;3;S4;199;SAO PAULO;SP;jun/21;2.055.602;1.929.946;0;0;0;0;0;0;0;125.656;0
BANCO DIGIMAIS S.A.;92874270;b1;I;3;S4;8;SAO PAULO;SP;jun/21;2.049.151;28.152;1.391.639;215.965;188.337;106.859;40.764;15.091;8.799;53.544;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;jun/21;2.045.588;272.354;1.129.678;486.669;47.385;20.443;6.525;22.013;43.510;17.012;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;jun/21;2.026.297;435.800;432.893;370.672;633.461;36.612;10.575;9.919;47.733;48.631;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;jun/21;2.024.942;80.027;1.251.070;485.835;103.872;48.357;20.389;7.803;7.042;20.547;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;jun/21;2.007.983;1.384.451;452.071;72.001;36.520;10.474;2.731;2.881;1.810;45.045;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;jun/21;1.998.209;67.551;1.027.014;564.875;178.480;65.542;25.181;8.609;15.090;45.867;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;I;2;S5;9;BELO HORIZONTE;MG;jun/21;1.993.741;4.774;806.483;476.727;617.810;50.341;11.886;9.335;4.347;12.039;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;jun/21;1.983.376;1.435.895;350.999;150.165;3.602;0;0;0;0;42.715;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;jun/21;1.957.645;49.522;486.556;1.025.940;276.477;62.105;19.114;4.718;9.653;23.562;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;jun/21;1.957.627;269.156;546.586;599.012;304.184;56.710;16.050;7.675;22.746;135.507;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;jun/21;1.926.138;38.566;387.444;379.277;711.581;251.566;50.083;14.291;4.096;89.234;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;jun/21;1.920.631;207.529;850.923;78.935;82.809;83.172;196.825;70.521;59.009;290.910;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;jun/21;1.908.038;628.632;0;387.740;0;665.443;0;0;0;226.223;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;jun/21;1.898.580;77.592;963.204;413.800;185.134;112.986;38.952;11.461;35.864;59.587;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;I;3;S4;8;SAO PAULO;SP;jun/21;1.877.957;1.610.671;70.298;194.159;2.829;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;jun/21;1.864.128;47.667;941.861;604.880;161.186;41.373;15.799;10.518;7.971;32.872;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;jun/21;1.772.642;0;1.079.980;577.749;66.270;5.963;2.065;1.746;10.290;28.577;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;jun/21;1.624.984;165.660;497.318;399.979;322.300;72.542;40.453;26.922;20.123;79.688;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;jun/21;1.613.007;41.318;702.445;595.873;167.761;50.838;21.810;7.008;6.903;19.050;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;S4;9;CAMPO GRANDE;MS;jun/21;1.601.709;67.265;824.651;476.394;123.371;45.513;23.718;7.551;5.814;27.431;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;I;2;S4;9;SORRISO;MT;jun/21;1.566.891;78.274;693.361;512.879;81.872;93.086;28.559;9.232;9.196;60.432;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;S4;8;SAO PAULO;SP;jun/21;1.524.469;317.838;1.149.188;30.294;0;6.033;21.116;0;0;0;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;jun/21;1.506.902;355;2.828;1.087.247;305.154;31.718;14.609;13.663;10.676;40.653;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;jun/21;1.482.484;244.035;655.176;359.700;152.667;20.417;9.598;15.083;3.807;22.001;0
BANCO HSBC S.A.;53518684;b1;I;3;S4;8;SAO PAULO;SP;jun/21;1.455.521;409.433;998.029;48.059;0;0;0;0;0;0;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;I;2;S4;14;PORTO ALEGRE;RS;jun/21;1.444.506;0;1.102.579;32.832;131.815;40.516;35.934;25.150;21.167;54.514;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;jun/21;1.425.879;24.336;574.585;360.105;308.112;81.615;33.832;13.563;7.792;21.939;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;jun/21;1.415.033;46.217;683.684;489.251;117.375;25.313;13.409;11.299;6.652;21.835;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;jun/21;1.403.725;21.733;179.786;732.432;303.054;47.682;47.132;21.597;40.987;9.323;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;jun/21;1.382.954;53.677;301.815;400.906;410.165;102.825;41.264;17.350;14.723;40.229;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;I;2;S4;9;SARANDI;RS;jun/21;1.355.735;84.335;670.741;449.039;103.408;21.568;5.546;4.183;4.736;12.180;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;jun/21;1.337.874;166.607;764.165;239.746;99.664;19.074;7.355;6.918;5.147;29.200;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;jun/21;1.329.917;0;458.585;644.431;155.140;46.408;11.101;1.942;5.204;7.106;0
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;I;3;S4;8;PORTO ALEGRE;RS;jun/21;1.290.469;38.447;1.160.145;35.645;21.390;5.232;17.398;2.396;4.954;4.862;0
