Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
PANAMERICANO;31323;b1;C;2;;199;SAO PAULO;SP;dez/12;9.691.693;31.367;170.812;484.391;814.809;296.328;17.711;0;1.815.418;12.665;20.756;43.953;29.451;99;48;0;106.972;241.758;508.488;1.281.814;3.244.651;1.091.634;1.597;0;6.369.942;2.835;7.204;17.980;40.064;30.259;69.175;14.697;182.213;158.749;507.210;92.217;1.234;0;0;0;759.410;0;0;0;0;0;0;0;0;8.912;29.507;76.540;169.894;59.652;102.110;11.124;457.739;0
BANCO VOLKSWAGEN S.A.;59109165;b2;I;3;;8;SAO PAULO;SP;dez/12;8.032.311;177;7.825;16.719;18.355;1.640;0;0;44.716;225;548;1.117;1.355;102;0;0;3.348;68.847;1.055.617;2.543.892;3.615.305;698.321;2.104;0;7.984.086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;58;62;3;0;0;0;162;0
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;dez/12;7.468.515;3.872;58.847;158.528;236.910;72.404;750;0;531.311;9.731;67.416;93.561;113.834;33.439;12.369;0;330.350;59.023;639.688;1.522.194;1.959.620;160.718;27;0;4.341.270;99;256;1.007;2.092;1.459;2.564;1;7.479;3.721;64.210;12.977;6;0;0;0;80.914;871;15.947;24.540;17.022;7.408;1.834;0;67.622;7.684;1.274.570;755.252;40.581;26.554;1.941;0;2.106.581;2.990
BANCO GMAC S.A.;59274605;b2;I;3;;8;SAO PAULO;SP;dez/12;6.374.746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.550;791.335;1.951.161;2.983.565;595.134;0;0;6.374.746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRB;31976;b1;C;1;;199;BRASILIA;DF;dez/12;5.059.662;5.414;234.483;573.880;1.278.262;703.184;73.449;0;2.868.672;14.369;206.830;265.766;467.075;196.545;47.554;0;1.198.139;1.715;11.049;29.854;60.866;19.293;73;0;122.850;628;12.202;25.908;72.197;54.608;56.709;0;222.252;41;2.428;116;0;0;0;0;2.585;2.369;14.806;123.869;48.967;23.399;11.198;0;224.608;13.871;33.097;169.930;59.905;41.497;27.623;74.634;420.556;0
MERCANTIL DO BRASIL;20152;b1;C;2;;199;BELO HORIZONTE;MG;dez/12;4.603.627;31.093;335.616;924.312;1.601.952;429.354;3.647;0;3.325.974;19.431;147.520;232.689;268.113;76.902;826;8;745.489;2.038;21.839;51.677;67.581;6.649;0;0;149.784;13;414;1.122;2.439;1.572;2.050;0;7.610;13.475;88.732;0;0;0;0;0;102.208;0;2.961;11.956;15.876;358;22.562;0;53.713;25.288;89.459;64.253;30.722;9.126;2;0;218.849;0
BNP PARIBAS;51516;b1;C;3;;199;SAO PAULO;SP;dez/12;4.350.466;36.119;247.340;711.718;1.381.185;541.195;5.681;0;2.923.238;13.135;23.630;29.002;5.517;167;1;0;71.451;2.092;10.136;23.499;21.961;242;0;0;57.930;0;0;0;0;0;0;0;0;136.376;817.025;322.990;19.622;0;0;0;1.296.014;0;0;0;0;0;0;0;0;0;593;452;788;0;0;0;1.833;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;;8;PORTO ALEGRE;RS;dez/12;3.707.926;0;0;0;0;0;0;0;0;8;542;1.436;2.203;336;0;0;4.525;561;2.428;5.804;6.228;157;0;0;15.179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.293;234.881;874.397;1.527.568;783.357;188.635;0;3.686.129;1.196;898;0;0;0;0;0;2.093;0
FIBRA;49951;b1;C;2;;199;SAO PAULO;SP;dez/12;3.690.971;10.875;52.297;133.955;201.839;35.087;1.373;0;435.427;45.813;357.838;332.686;17.674;266;75;0;754.352;71.468;271.445;647.119;993.237;147.776;19;0;2.131.063;0;0;0;0;0;0;0;0;24.008;57.158;8.139;5;0;0;0;89.310;0;1.047;1.000;0;0;0;0;2.047;4.236;66.234;171.311;33.326;2.038;1.517;111;278.772;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;I;3;;8;SAO PAULO;SP;dez/12;3.435.070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.033;156.939;1.425.850;385.178;194.486;108.854;0;2.310.340;9.734;82.226;422.698;344.284;175.603;90.186;0;1.124.730;0
ALFA;51293;b1;C;2;;199;SAO PAULO;SP;dez/12;3.346.848;2.910;140.263;354.362;593.910;259.467;86.518;0;1.437.429;58;42.908;35.372;14.942;1.184;0;0;94.463;4.722;283.427;675.200;776.330;71.293;30;0;1.811.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;380;839;364;0;0;1.738;27;2.144;45;0;0;0;0;2.216;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;;8;FORTALEZA;CE;dez/12;3.057.921;460;6.737;18.498;32.917;16.578;444;0;75.633;2.247;5.064;17.599;22.354;789;65;0;48.117;0;0;0;0;0;0;0;0;0;243;0;0;0;0;0;243;0;0;0;0;0;0;0;0;382.102;7.970;49.384;19.824;3.831;667.471;0;1.130.582;25.143;1.073.228;628.062;51.112;16.620;9.182;0;1.803.346;0
BANCO DAYCOVAL S.A.;62232889;b1;I;2;;8;SAO PAULO;SP;dez/12;3.052.295;17.088;200.906;568.449;1.127.676;411.800;33.913;0;2.359.832;5.665;32.870;45.264;39.007;4.668;338;0;127.812;22.283;62.470;146.223;242.597;38.295;36;0;511.903;0;0;0;0;0;0;0;0;21;58;0;0;0;0;0;79;0;317;733;317;0;0;0;1.367;5.012;15.297;23.681;4.569;2.742;0;0;51.301;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;I;2;;11;PORTO ALEGRE;RS;dez/12;2.788.199;0;0;0;0;0;0;0;0;0;4.078;16.195;30.737;24.023;14.300;0;89.333;0;0;0;0;0;0;0;0;0;45;109;283;290;1.117;817;2.660;0;0;0;0;0;0;0;0;0;58.535;358.510;768.891;601.688;766.566;0;2.554.190;648;8.497;71.320;50.335;10.819;397;0;142.015;0
SOCIETE GENERALE;31859;b1;C;3;;199;SAO PAULO;SP;dez/12;2.767.752;11.894;138.940;353.952;566.580;157.565;12.055;0;1.240.987;67.077;133.786;163.317;35.008;585;0;0;399.774;42.515;160.642;363.590;490.013;70.196;34;0;1.126.991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CSF S.A.;8357240;b2;I;3;;8;SAO PAULO;SP;dez/12;2.701.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444.966;1.531.759;676.083;48.682;0;0;0;2.701.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOHN DEERE;50071;b1;C;3;;199;INDAIATUBA;SP;dez/12;2.394.360;0;0;0;0;0;0;0;0;0;0;18.144;34.918;33.342;1.147;0;87.551;0;12;35;92;42;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.402;3.768;559.563;897.065;580.182;253.339;36;2.300.354;0;0;2.951;2.616;707;0;0;6.274;0
BONSUCESSO;50706;b1;C;2;;199;BELO HORIZONTE;MG;dez/12;2.374.900;25.563;225.200;574.135;892.777;237.866;3.561;1;1.959.104;114;1.317;2.177;3.606;1.221;203;0;8.638;1;1;2;0;0;0;0;5;0;0;0;0;0;0;0;0;34.690;372.157;0;0;0;0;0;406.847;0;0;0;0;0;0;0;0;0;193;113;0;0;0;0;306;0
PORTO SEGURO;51444;n1;C;2;;197;SAO PAULO;SP;dez/12;2.171.247;965;7.826;15.929;16.688;2.080;4;0;43.492;116;1.625;734;138;0;0;0;2.613;6.433;39.520;92.891;133.666;22.377;13;0;294.900;0;0;0;0;0;0;0;0;129.560;1.642.487;53.692;4.503;0;0;0;1.830.241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;;8;BELEM;PA;dez/12;2.115.737;2.238;149.356;349.233;716.552;346.963;38.801;0;1.603.143;12.507;134.875;209.399;139.118;2.334;696;0;498.931;0;0;0;0;0;0;0;0;38;1.219;328;810;7;0;0;2.403;0;27;0;0;0;0;0;27;0;198;2.113;362;384;4.192;0;7.251;1.716;1.937;329;0;0;0;0;3.982;0
HONDA;51396;b2;C;3;;198;SAO PAULO;SP;dez/12;2.059.761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.183;362.713;815.624;802.576;43.648;17;0;2.059.761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J.MALUCELLI;30881;b1;C;2;;199;CURITIBA;PR;dez/12;2.054.362;15.525;153.708;459.007;882.951;378.807;41.996;0;1.931.995;7.566;59.822;38.888;5.521;47;0;0;111.845;78;97;122;34;0;0;0;331;0;0;0;0;0;0;0;0;6.617;3.557;0;0;0;0;0;10.174;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;18;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;;5;PORTO ALEGRE;RS;dez/12;1.946.089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.365;56.008;236.131;517.151;405.800;678.580;0;1.906.035;379;1.024;5.431;12.570;9.936;10.714;0;40.054;0
BANESTES;30159;b1;C;1;;199;VITORIA;ES;dez/12;1.834.367;3.024;53.273;182.593;353.491;156.692;11.757;0;760.829;10.534;42.337;79.021;81.291;12.201;1.688;0;227.073;1.689;16.018;41.970;62.942;13.029;35;0;135.682;539;5.159;5.367;4.471;3.672;14.012;10.369;43.589;2.755;10.255;35.819;85.293;1;1;0;134.124;8.460;43.381;195.106;79.902;31.424;4.383;0;362.656;8.155;35.530;70.664;50.866;4.205;988;5;170.413;0
BANCO CNH CAPITAL S.A.;2992446;b2;I;3;;8;CURITIBA;PR;dez/12;1.764.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;1.756;3.605;5.287;594;0;0;11.400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.608;22.758;353.492;549.943;352.084;150.834;0;1.440.720;34.941;63.659;66.069;99.033;46.911;1.362;0;311.976;0
TOYOTA;51334;b2;C;3;;198;SAO PAULO;SP;dez/12;1.711.974;0;0;0;0;0;0;0;0;0;30;40;59;0;0;0;128;11.603;283.971;661.985;684.813;58.940;112;0;1.701.424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;1.975;4.312;3.883;168;0;0;10.421;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;I;2;;9;BEBEDOURO;SP;dez/12;1.618.150;0;345;825;796;21;0;0;1.987;173;5.270;12.323;15.087;1.932;551;0;35.337;329;16.069;40.309;71.128;16.221;101;0;144.158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.351;111.642;737.532;83.084;11.759;1.519;0;957.887;18.044;225.979;84.180;30.669;20.643;5.075;94.192;478.781;0
PERNAMBUCANAS;40699;n1;C;2;;197;SAO PAULO;SP;dez/12;1.469.251;299;2.997;3.988;757;0;0;0;8.041;134.822;292.109;199.180;10.016;0;0;0;636.127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306.299;312.478;251;0;0;0;619.027;0;0;0;0;0;0;0;0;107.613;55.166;38.372;4.905;0;0;0;206.056;0
PSA FINANCE;51365;b2;C;3;;198;SAO PAULO;SP;dez/12;1.260.933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.105;178.178;446.301;549.047;74.301;0;0;1.260.933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;;14;SAO PAULO;SP;dez/12;1.246.695;1.059;828;1.140;599;27;0;0;3.653;32.688;45.327;24.376;47;0;0;0;102.439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211.868;636.005;292.567;162;0;0;0;1.140.603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCOOB;51750;b1;C;2;;199;BRASILIA;DF;dez/12;1.114.993;1.566;22.392;56.259;115.281;41.863;299;0;237.659;20;180;322;323;20;0;0;864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.936;35.522;0;0;0;0;0;44.458;0;24.265;65.937;148.463;108.637;106.206;0;453.507;292;30.370;92.443;180.887;61.146;12.804;564;378.505;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;;8;ARACAJU;SE;dez/12;1.113.399;3.807;52.564;117.040;245.630;176.904;27.356;0;623.301;457;4.279;6.983;1.565;261;98;0;13.642;0;0;0;0;0;0;0;0;9;4.225;12.437;32.861;31.618;43.175;42;124.367;0;249.259;0;0;0;0;0;249.259;1.255;12.405;15.285;16.776;6.985;5.978;0;58.683;2.572;14.573;16.532;3.650;2.661;4.159;0;44.146;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;;25;BRASILIA;DF;dez/12;927.926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.202;42.427;121.326;223.983;123.185;349.847;61.869;925.838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;72;207;478;272;568;472;2.088;0
BIC;32119;b1;C;2;;199;SAO PAULO;SP;dez/12;917.715;13.116;64.273;167.457;290.450;97.030;371;0;632.699;5.897;19.111;17.633;12.281;5.988;212;13;61.134;3.466;13.046;30.506;51.541;10.207;3;0;108.768;2;59;145;329;274;992;358;2.159;0;0;0;0;0;0;0;0;0;257;0;0;0;0;0;257;668;16.957;49.406;23.206;17.897;4.564;0;112.698;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;;9;BRASILIA;DF;dez/12;911.309;81;32.067;102.611;150.765;121.668;981;0;408.172;2.278;46.357;102.555;197.336;153.179;1.430;0;503.136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;;9;BLUMENAU;SC;dez/12;871.757;3;126;324;162;0;0;0;614;3.270;79.468;206.396;244.617;12.159;768;0;546.678;667;14.987;41.926;55.996;132;0;0;113.708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.092;57.519;101.053;48.612;1.271;211;0;210.758;0
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;dez/12;789.157;0;0;0;0;0;0;0;0;0;121.948;36.672;353.944;60.727;0;0;573.291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.027;0;1.549;0;0;0;0;13.576;0;12.486;62.568;97.618;749;135;0;173.556;28.733
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;I;2;;14;SAO PAULO;SP;dez/12;784.726;77;456;467;1;0;0;0;1.001;252.682;405.840;124.985;217;0;0;0;783.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;C;2;;197;SAO PAULO;SP;dez/12;771.074;0;0;0;0;0;0;0;0;9.016;17.454;32.219;27.343;1.691;16;0;87.738;36.629;92.824;187.337;193.544;20.490;1;0;530.825;0;0;0;0;0;0;0;0;49.116;103.395;0;0;0;0;0;152.511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;I;2;;9;SERTAOZINHO;SP;dez/12;765.081;0;2;6;14;0;0;0;22;1.494;12.317;19.926;19.722;7.034;1.658;0;62.152;21;1.122;2.894;4.497;549;0;0;9.083;0;0;0;0;0;0;0;0;0;2;4;3;0;0;0;8;834;39.234;347.353;178.000;1.170;21.321;0;587.912;1.315;14.837;22.378;28.056;14.343;4.740;20.234;105.904;0
BANCO CARGILL S.A.;3609817;b1;I;3;;8;SAO PAULO;SP;dez/12;746.637;0;0;0;0;0;0;0;0;0;0;75.976;0;0;0;0;75.976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124.247;522.037;21.861;2.517;0;0;670.662;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;I;2;;14;VITORIA;ES;dez/12;729.329;0;0;0;0;0;0;0;0;68.879;135.661;124.285;10.966;5;0;0;339.796;666;3.569;8.362;9.464;7;0;0;22.068;0;0;0;0;0;0;0;0;57.343;289.177;15.590;5.351;2;0;0;367.464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51262;b2;C;3;;198;SAO PAULO;SP;dez/12;707.822;0;0;0;0;0;0;0;0;9;382;768;1.153;393;2;0;2.708;7.289;83.906;204.267;336.317;71.465;36;0;703.280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;271;561;700;213;0;0;1.834;0
