Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;set/17;2.143.712;2.110.555;0;0;0;0;29.601;0;0;1.680;0;0;0;0;1.876;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;set/17;2.100.619;354.327;0;55.118;79.494;0;987.949;0;0;0;0;0;0;0;0;623.731
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;set/17;2.100.484;2.087.679;0;0;0;0;0;0;0;0;0;0;0;0;12.805;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;set/17;2.038.349;1.421.430;0;272.171;0;0;155.525;0;0;0;0;0;0;189.224;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;set/17;2.003.429;351.082;0;0;0;0;229.092;0;1.423.255;0;0;0;0;0;0;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;set/17;1.982.917;1.062.507;0;0;0;53.876;866.534;0;0;0;0;0;0;0;0;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;set/17;1.754.875;884.141;0;4.260;0;33.575;24.205;636.915;0;10.394;0;0;0;134.153;151;27.082
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;set/17;1.718.015;1.183.450;31.758;14.495;0;3.374;425.658;0;0;33.310;0;0;0;25.960;9;0
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;set/17;1.652.311;1.643.146;0;0;0;9.165;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;set/17;1.652.277;381.362;1.270.912;0;0;0;0;0;0;0;0;0;0;0;2;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;set/17;1.489.839;1.098.763;0;39.618;0;0;240.799;82.915;0;0;0;0;0;0;27.745;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;set/17;1.445.598;66.707;1.378.886;0;0;0;0;0;0;0;0;0;0;0;6;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;set/17;1.426.150;1.426.150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;set/17;1.420.179;1.213.897;0;0;0;22.197;182.818;0;0;0;0;0;707;0;560;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;set/17;1.332.160;0;0;0;0;0;219.584;0;0;0;0;0;0;1.112.576;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;set/17;1.239.107;657.915;0;0;0;0;573.513;0;0;0;0;0;0;7.679;0;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;set/17;1.228.988;668.950;277.940;104.406;0;13.335;16.041;12.699;0;0;606;0;0;135.011;1;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;set/17;1.197.395;134.563;2.068;623.288;0;10.976;0;27.159;0;0;399.339;0;0;0;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;set/17;1.193.521;1.193.150;0;0;0;0;0;0;0;0;0;0;325;0;46;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;set/17;1.179.195;527.818;0;0;0;0;651.377;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;set/17;1.171.006;788.846;0;0;0;114.695;267.287;0;0;0;0;0;0;0;178;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;set/17;1.158.593;99.149;0;355.432;0;0;0;39.684;0;0;156.443;0;507.885;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;set/17;1.134.451;909.202;0;0;0;40.918;184.045;0;0;0;0;0;0;0;286;0
BOFA MERRILL LYNCH;51255;b1;C;3;S3;199;SAO PAULO;SP;set/17;1.097.241;5.639;0;0;0;0;1.091.602;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;I;1;S4;5;VITORIA;ES;set/17;1.081.346;961.999;22.266;55.397;0;41.684;0;0;0;0;0;0;0;0;0;0
BANCO ABN AMRO S.A.;3532415;b1;I;3;S4;8;SAO PAULO;SP;set/17;1.041.109;433.126;0;0;0;0;230.340;0;0;0;0;0;0;377.643;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;set/17;1.001.783;454.173;0;33.531;0;3.293;298.239;0;0;0;0;0;0;212.548;0;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;set/17;982.648;353.632;1.098;0;0;0;514.772;0;0;20.437;0;0;237;92.450;22;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;set/17;976.470;258.659;0;0;0;486.128;231.683;0;0;0;0;0;0;0;0;0
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;set/17;958.446;891.107;0;0;0;0;67.334;0;0;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;set/17;953.998;823.071;1.551;399;0;0;128.913;0;0;0;0;0;0;0;63;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;set/17;918.580;653.659;0;0;0;34.833;229.837;0;0;0;0;0;0;0;251;0
BANCO FORD S.A.;90731688;b2;I;3;S4;8;SAO PAULO;SP;set/17;918.197;7.262;0;0;0;0;0;0;910.934;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;set/17;900.571;831.430;0;0;0;19.164;49.679;0;0;0;0;0;0;0;298;0
AGIPLAN;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;set/17;895.858;895.370;0;0;0;0;0;0;0;0;0;0;0;0;488;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;set/17;887.923;872.154;0;0;0;0;0;0;0;0;0;0;0;0;15.769;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;set/17;864.418;580.698;2.317;0;0;0;281.355;0;0;0;0;0;0;0;48;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;set/17;859.955;502.059;0;0;0;0;357.883;0;0;0;0;0;0;0;13;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;S4;8;BELO HORIZONTE;MG;set/17;837.746;86.598;0;0;0;4.909;302.430;0;0;0;443.131;0;0;0;679;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;set/17;830.470;701.253;0;0;0;10.323;118.712;0;0;0;0;0;0;0;181;0
INDUSVAL;50531;b1;C;2;S4;199;SAO PAULO;SP;set/17;828.679;163.851;77;1.092;0;18.504;553.003;9.683;25.658;3.415;117;0;6;53.274;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;set/17;768.191;623.319;0;0;0;2.000;142.720;0;0;0;0;0;0;0;152;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;set/17;753.967;279.715;0;473.905;0;0;0;0;0;0;0;0;0;328;19;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;set/17;744.424;291.559;0;46;0;21.442;430.583;0;0;0;0;0;511;0;283;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;I;2;S4;9;ERECHIM;RS;set/17;740.360;552.259;0;0;0;40.428;147.455;0;0;0;0;0;0;0;217;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;set/17;738.279;495.021;0;0;0;9.536;226.673;0;0;0;0;0;6.929;4;116;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;S4;9;ITAQUI;RS;set/17;730.955;348.970;0;0;0;89.426;292.373;0;0;0;0;0;54;0;132;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;S4;9;BELO HORIZONTE;MG;set/17;726.280;306.183;0;0;0;0;420.052;0;0;0;0;0;0;0;44;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;set/17;719.216;717.019;0;0;0;0;8;0;0;2.173;0;0;0;0;16;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;set/17;718.442;558.884;128;0;0;0;159.399;0;0;0;0;0;0;0;31;0
BANCO CBSS S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;set/17;705.212;692.891;0;0;0;0;0;0;0;0;0;0;0;0;12.321;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;I;1;S4;30;FLORIANOPOLIS;SC;set/17;699.320;342.805;0;104.242;0;3.718;0;227.300;0;20.598;0;0;658;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;set/17;698.392;411.796;0;0;0;25.335;261.187;0;0;0;0;0;0;0;73;0
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;set/17;698.193;382.148;0;0;0;98.701;213.528;0;0;0;0;0;0;0;3.816;0
RENDIMENTO;51468;b1;C;2;S4;199;SAO PAULO;SP;set/17;695.238;248.807;0;28.677;0;349;348.857;17.314;0;0;0;0;0;51.199;34;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;set/17;668.339;668.304;0;0;0;0;0;0;0;0;0;0;0;0;35;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;set/17;667.842;562.954;0;0;0;10.489;94.264;0;0;0;0;0;0;0;135;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;set/17;666.954;292.231;0;0;0;68.411;306.143;0;0;0;0;0;0;0;171;0
DACASA FINANCEIRA;51891;n1;C;2;S4;197;VITORIA;ES;set/17;651.377;644.702;0;0;0;0;0;0;0;0;0;0;0;0;6.676;0
BANCO MONEO S.A.;7441209;b2;I;2;S4;8;CAXIAS DO SUL;RS;set/17;641.438;406.577;0;205.071;0;0;1.313;28.477;0;0;0;0;0;0;0;0
MODAL;51963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;set/17;635.465;86.482;0;0;0;0;539.377;0;0;0;0;0;0;5.104;1;4.502
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;set/17;626.555;435.152;240;0;0;0;191.104;0;0;0;0;0;0;0;60;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;I;2;S4;14;SAO PAULO;SP;set/17;622.699;546.350;0;0;0;0;76.314;0;0;0;0;0;0;0;35;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;set/17;614.384;381.579;0;0;0;56.917;172.022;0;0;0;0;0;3.671;0;195;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;set/17;611.525;308.941;0;3.891;0;0;298.555;0;0;0;0;0;113;0;25;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;set/17;599.382;476.082;0;0;0;17.329;105.789;0;0;0;0;0;0;0;183;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;set/17;576.955;420.021;0;0;0;14.420;142.481;0;0;0;0;0;0;0;34;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;set/17;554.757;348.246;0;539;0;15.230;190.629;0;0;0;0;0;0;0;113;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;set/17;535.663;511.777;20.552;0;0;0;3.326;0;0;0;0;0;0;0;8;0
