Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;I;1;S3;5;PORTO ALEGRE;RS;dez/20;13.609.204;6.347.909;5.502.521;844.982;384.434;229.157;23.145;21.507;50.440;205.109;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;I;1;S2;8;FORTALEZA;CE;dez/20;13.180.980;3.468.555;6.966.471;1.240.367;656.820;196.540;55.371;147.976;39.379;409.502;0
MERCEDES-BENZ;51262;b2;C;3;S3;198;SAO PAULO;SP;dez/20;12.801.479;599.198;7.023.220;3.820.063;722.672;128.812;180.287;15.750;264.547;46.930;0
BANCOOB;51750;b1;C;2;S3;199;BRASILIA;DF;dez/20;12.727.217;1.303.766;7.746.323;2.113.153;1.085.928;336.009;97.063;11.405;9.710;23.860;0
CREDIT SUISSE;30771;b1;C;3;S3;199;SAO PAULO;SP;dez/20;12.542.886;6.904.239;5.171.887;0;0;0;0;0;54.717;42.208;369.835
BMG;30290;b1;C;2;S3;199;SAO PAULO;SP;dez/20;11.859.387;0;9.725.594;183.500;189.988;60.988;90.367;128.033;51.335;455.454;974.128
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;I;3;S3;8;CURITIBA;PR;dez/20;11.204.407;1.233.201;4.184.855;2.992.225;1.644.957;845.966;140.132;17.544;32.434;113.094;0
BANCO CSF S.A.;8357240;b2;I;3;S3;8;SAO PAULO;SP;dez/20;11.062.791;0;9.135.000;133.303;109.025;160.331;224.278;136.353;109.863;1.054.638;0
ALFA;51293;b1;C;2;S3;199;SAO PAULO;SP;dez/20;10.838.339;1.954.906;7.579.783;789.766;460.213;10.493;5.641;7.502;5.962;24.073;0
CCB;32119;b1;C;3;S3;199;SAO PAULO;SP;dez/20;10.348.377;1.581.379;2.963.828;1.932.876;1.100.003;9.086;30.293;14.417;55.087;399.184;2.262.224
PORTO SEGURO;51444;n1;C;2;S4;197;SAO PAULO;SP;dez/20;9.954.269;179.879;8.483.421;156.856;359.934;162.277;111.438;85.863;53.645;360.958;0
ORIGINAL;51781;b1;C;2;S3;199;SAO PAULO;SP;dez/20;9.429.427;1.426.173;5.265.266;351.128;254.426;58.723;134.000;28.233;65.370;99.875;1.746.233
INTER;51884;b1;C;2;S4;199;BELO HORIZONTE;MG;dez/20;8.689.662;4.192.001;3.795.258;271.548;160.404;66.865;38.941;27.734;26.512;110.400;0
BANCO JOHN DEERE S.A.;91884981;b1;I;3;S3;8;INDAIATUBA;SP;dez/20;8.586.790;841.147;2.523.697;2.400.820;2.361.236;170.050;42.431;45.795;22.913;178.700;0
BANCO GM S.A.;59274605;b2;I;3;S3;8;SAO PAULO;SP;dez/20;8.160.887;38.592;5.942.781;526.498;1.178.214;264.599;57.187;28.288;22.327;102.401;0
BOCOM;52003;b1;C;3;S4;199;SALVADOR;BA;dez/20;7.415.453;2.509.452;2.488.467;520.959;134.034;0;18.024;4.339;0;4.605;1.735.571
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;I;3;S4;8;PORTO ALEGRE;RS;dez/20;6.998.542;0;4.853.741;1.547.638;472.088;37.248;16.635;6.463;16.392;48.336;0
MERCANTIL DO BRASIL;20152;b1;C;2;S3;199;BELO HORIZONTE;MG;dez/20;6.434.901;349.506;5.047.638;219.296;121.866;113.510;93.179;83.805;181.785;224.317;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;I;1;S3;8;BELEM;PA;dez/20;6.327.349;1.098.834;4.888.118;45.426;43.503;71.453;21.592;14.067;54.297;90.060;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;I;3;S3;8;SAO PAULO;SP;dez/20;6.114.464;217.421;3.875.448;732.792;1.109.787;127.767;16.737;8.179;6.153;20.179;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;dez/20;6.047.311;2.087.883;1.665.807;714.596;586.552;296.195;99.746;234.714;27.205;334.612;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;dez/20;5.888.341;1.140.410;1.860.847;1.885.328;751.006;124.727;71.514;10.854;4.771;38.884;0
PARANÁ BANCO;30881;b1;C;2;S4;199;CURITIBA;PR;dez/20;5.553.816;0;5.027.415;95.280;257.024;25.436;28.212;35.227;18.850;66.373;0
SOFISA;31873;b1;C;2;S4;199;SAO PAULO;SP;dez/20;5.338.725;1.033;4.312.431;621.121;203.521;65.135;24.264;2.881;7.044;17.726;83.571
BANESTES;30159;b1;C;1;S3;199;VITORIA;ES;dez/20;5.143.235;2.300.064;1.374.374;745.872;342.863;71.142;28.836;72.074;72.250;135.761;0
BANCO DA AMAZONIA S.A.;4902979;b1;I;1;S3;2;BELEM;PA;dez/20;5.080.777;984.863;1.854.747;1.185.091;499.235;139.195;213.749;24.638;42.625;136.634;0
C6 BANK;52072;b1;C;2;S4;199;SAO PAULO;SP;dez/20;4.885.984;81.367;4.707.204;50.557;8.112;6.337;4.351;11.697;1.599;14.760;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;I;2;S5;9;BLUMENAU;SC;dez/20;4.814.818;118.182;2.975.817;876.668;373.851;181.174;76.175;49.241;41.046;122.664;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;dez/20;4.760.770;3.169.716;567.005;843.303;30.282;17.926;2.712;34.298;11.917;40.260;43.351
SCANIA BANCO S.A.;11417016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;dez/20;4.582.844;123.749;1.265.493;3.035.617;141.262;5.320;712;1.939;4.531;4.223;0
BANCO FIDIS S/A;62237425;b2;I;3;S4;8;BETIM;MG;dez/20;4.259.932;0;1.971.409;2.190.724;89.613;3.843;1.489;2.743;0;112;0
ING;51073;b1;C;3;S3;199;SAO PAULO;SP;dez/20;4.255.795;2.296.680;0;1.030.893;0;693.976;0;151.076;0;83.170;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;S4;9;BEBEDOURO;SP;dez/20;4.199.978;711.918;1.691.260;805.958;515.260;172.435;49.347;27.147;23.150;203.502;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;I;2;S4;14;SAO PAULO;SP;dez/20;4.046.100;0;2.977.710;64.980;66.336;55.204;50.626;46.411;43.035;741.798;0
CREDIT AGRICOLE;51066;b1;C;3;S3;199;SAO PAULO;SP;dez/20;4.035.537;3.694.000;166.205;0;125.941;0;0;0;0;49.390;0
INDUSTRIAL DO BRASIL;50988;b1;C;2;S4;199;SAO PAULO;SP;dez/20;4.019.974;2.371.649;1.157.468;251.010;37.159;60.210;39.918;3.126;2.483;7.083;89.868
PINE;50304;b1;C;2;S3;199;SAO PAULO;SP;dez/20;3.968.833;376.016;969.416;1.143.301;1.093.662;61.852;42.593;60.820;92.767;79.110;49.297
HONDA;51396;b2;C;3;S4;198;SAO PAULO;SP;dez/20;3.926.471;46;1.668.794;170.186;1.697.619;144.484;61.675;38.668;26.553;118.446;0
XP;52120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;dez/20;3.925.427;3.620.387;115.089;189.949;2;0;0;0;0;0;0
JP MORGAN CHASE;20107;b1;C;3;S3;199;SAO PAULO;SP;dez/20;3.879.957;2.340.449;694.963;552.999;69.028;0;0;222.518;0;0;0
OMNI;50940;b1;C;2;S4;199;SAO PAULO;SP;dez/20;3.587.366;1.376;728.209;1.314.383;618.907;373.636;82.314;57.123;44.759;366.660;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;I;3;S4;14;PORTO ALEGRE;RS;dez/20;3.535.837;0;2.711.731;86.028;71.603;80.842;55.491;43.907;39.145;447.091;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;S4;9;SERTAOZINHO;SP;dez/20;3.450.290;462.453;1.324.876;673.398;484.064;218.907;79.472;44.013;13.766;149.341;0
MÁXIMA;50201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;dez/20;3.330.023;2.028.167;840.591;301.535;81.393;21.116;18.259;25.181;4.727;9.053;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;dez/20;3.177.398;116.311;1.097.993;1.261.727;404.985;135.095;42.748;31.805;14.549;72.185;0
BANCO MUFG BRASIL S.A.;60498557;b1;I;3;S3;8;SAO PAULO;SP;dez/20;3.089.688;3.059.949;0;28.689;1.050;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;S4;9;MEDIANEIRA;PR;dez/20;3.083.262;78.209;1.348.380;1.148.526;289.281;93.665;37.226;20.925;18.212;48.837;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;S4;9;MARINGA;PR;dez/20;2.976.086;161.210;1.695.878;722.168;203.472;76.945;32.488;15.307;15.726;52.893;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;I;1;S4;8;ARACAJU;SE;dez/20;2.798.255;975.763;1.026.703;453.295;201.705;30.158;9.029;35.994;7.996;57.613;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;S4;9;PALOTINA;PR;dez/20;2.761.021;84.363;1.144.936;1.035.679;281.110;119.783;27.293;8.680;16.123;43.053;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;I;2;S5;9;CHAPECO;SC;dez/20;2.725.610;179.796;942.052;712.860;578.563;115.032;51.495;29.730;12.120;103.962;0
SOCIETE GENERALE;31859;b1;C;3;S3;199;SAO PAULO;SP;dez/20;2.512.355;1.343.699;441.403;288.528;416.750;519;310;4.941;1.391;14.814;0
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;I;2;S4;14;SAO PAULO;SP;dez/20;2.448.292;0;1.745.920;65.583;87.047;166.404;92.147;86.620;77.766;126.805;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;I;3;S3;8;SAO PAULO;SP;dez/20;2.415.392;2.215.226;7.185;0;0;0;0;0;0;0;192.981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;I;2;S5;9;VILHENA;RO;dez/20;2.358.455;226.400;753.203;694.815;444.426;114.777;35.965;25.283;11.983;51.603;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;dez/20;2.329.654;26.762;906.192;803.221;412.672;113.977;35.081;10.153;5.148;16.449;0
BANCO IBM S.A.;34270520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;dez/20;2.299.208;1.954.232;214.544;90.947;10.819;2;48;35;0;28.581;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;I;2;S4;9;ERECHIM;RS;dez/20;2.286.897;60.239;861.942;949.350;309.593;48.528;24.634;10.503;7.607;14.502;0
BANCO CATERPILLAR S.A.;2658435;b2;I;3;S4;8;SAO PAULO;SP;dez/20;2.258.073;135.494;1.467.583;416.699;141.321;46.319;19.049;6.687;22.238;2.682;0
BANCO TRIANGULO S.A.;17351180;b1;I;2;S4;8;UBERLANDIA;MG;dez/20;2.256.769;540.831;1.054.236;216.530;262.576;30.408;21.415;12.542;15.454;102.777;0
AGIBANK;51956;b1;C;2;S4;199;PORTO ALEGRE;RS;dez/20;2.248.044;0;1.911.329;39.344;47.171;34.958;29.908;27.825;22.837;134.671;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;I;3;S3;8;SAO PAULO;SP;dez/20;2.173.291;1.839.261;142.417;145.103;3.794;0;0;0;0;42.715;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;I;3;S4;8;SAO PAULO;SP;dez/20;2.146.834;2.021.040;0;0;0;0;0;0;0;125.794;0
BANCO CARGILL S.A.;3609817;b1;I;3;S4;8;SAO PAULO;SP;dez/20;2.134.530;349.243;1.301.954;194.650;22.581;112.940;6.623;0;104.307;42.232;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;dez/20;2.047.979;45.758;345.563;937.533;536.287;109.660;18.264;5.548;10.240;39.127;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;I;2;S4;9;CERRO LARGO;RS;dez/20;2.027.318;84.134;995.514;703.905;144.915;40.440;12.433;7.561;7.703;30.714;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;S4;9;PONTA GROSSA;PR;dez/20;2.017.661;133.114;957.882;693.520;137.277;40.397;19.118;7.531;8.024;20.797;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;dez/20;2.007.611;1.366.141;436.322;70.616;33.817;6.427;3.137;1.727;2.466;86.957;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;dez/20;1.988.897;105.111;938.795;636.911;189.497;63.946;15.268;5.235;4.256;29.878;0
BMW;51420;n1;C;3;S4;197;SAO PAULO;SP;dez/20;1.988.626;18.999;927.493;718.332;257.437;38.489;11.670;3.363;1.852;10.991;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;I;1;S4;30;SAO PAULO;SP;dez/20;1.980.305;491.559;449.067;356.202;531.948;38.348;14.026;10.814;50.671;37.669;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;dez/20;1.953.892;0;1.425.377;38.018;45.505;183.789;38.745;29.268;21.409;171.781;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;I;1;S4;30;PORTO ALEGRE;RS;dez/20;1.950.853;297.179;568.632;560.658;288.327;68.838;17.390;6.938;20.661;122.229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;I;2;S5;9;GOIANIA;GO;dez/20;1.945.334;187.092;606.163;453.389;449.161;69.155;32.769;26.181;42.446;78.978;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;S5;9;RIO VERDE;GO;dez/20;1.932.275;0;563.353;893.824;385.046;29.420;18.145;29.074;645;12.768;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;S4;9;DOURADOS;MS;dez/20;1.898.702;41.760;862.842;740.030;164.637;35.156;26.914;5.811;6.088;15.465;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;S4;9;CAMPO VERDE;MT;dez/20;1.860.720;48.793;502.384;874.569;280.655;58.815;17.928;16.781;9.838;50.958;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;I;2;S5;9;BELO HORIZONTE;MG;dez/20;1.856.246;5.612;783.814;364.956;636.376;39.433;9.599;5.330;3.947;7.180;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;I;2;S5;9;BRASILIA;DF;dez/20;1.828.749;66.203;1.199.520;259.579;111.326;39.475;23.127;14.984;47.061;67.474;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;dez/20;1.822.111;35.203;552.256;889.271;243.685;27.459;11.833;7.684;7.892;46.826;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;I;2;S5;9;LINHARES;ES;dez/20;1.780.757;116.786;329.081;356.759;601.979;214.717;52.131;17.383;3.709;88.211;0
BANCO DIGIMAIS S.A.;92874270;b1;I;2;S4;8;SAO PAULO;SP;dez/20;1.698.379;39.464;1.240.470;136.940;122.869;56.881;23.568;15.732;4.234;58.221;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;dez/20;1.675.173;800;727.682;49.159;93.667;54.891;218.971;67.465;36.064;426.473;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;S4;9;CAMPO MOURAO;PR;dez/20;1.644.156;70.593;920.459;427.595;208.565;11.678;1.911;909;27;2.419;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;dez/20;1.597.106;64.461;730.865;501.773;155.067;56.840;18.923;5.084;12.422;51.671;0
NUBANK;52058;n1;C;2;S4;197;SAO PAULO;SP;dez/20;1.544.045;0;1.362.266;53.233;51.502;21.678;9.639;4.100;3.745;37.883;0
BANCO RODOBENS S.A.;33603457;b1;I;2;S4;8;SAO PAULO;SP;dez/20;1.520.942;160.013;900.560;299.437;38.881;26.205;8.147;50.630;14.563;22.507;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;I;2;S4;9;COLIDER;MT;dez/20;1.519.561;45.398;624.289;562.713;172.816;42.202;16.030;8.039;9.148;38.925;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;dez/20;1.491.324;0;865.448;537.286;50.334;3.186;3.405;2.664;2.047;26.954;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;dez/20;1.467.141;78.368;419.190;628.981;134.885;108.338;15.213;13.367;5.505;63.294;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;I;2;S4;9;RODEIO BONITO;RS;dez/20;1.440.203;32.519;536.161;550.634;228.106;51.357;14.586;5.418;4.119;17.303;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;I;2;S5;9;MARINGA;PR;dez/20;1.429.465;83.449;460.269;358.668;296.472;69.715;41.665;28.244;24.227;66.756;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;I;3;S4;8;SAO PAULO;SP;dez/20;1.429.156;1.322.946;5.109;99.248;1.853;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;S4;9;CAMPO GRANDE;MS;dez/20;1.427.962;45.772;606.369;537.850;141.299;38.936;16.286;4.769;6.237;30.446;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;I;3;S4;8;GUARULHOS;SP;dez/20;1.395.522;412;844;987.413;311.693;21.563;11.494;8.052;7.248;46.803;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;I;1;S4;30;CURITIBA;PR;dez/20;1.381.012;174.575;808.288;238.892;100.842;19.296;5.228;6.036;3.754;24.101;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;dez/20;1.261.214;43.292;266.561;378.437;361.592;95.411;45.686;19.952;10.491;39.791;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;I;3;S4;19;BARUERI;SP;dez/20;1.259.738;1.470;191.995;592.792;329.836;63.731;16.312;12.542;40.922;10.139;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;I;3;S4;8;SAO PAULO;SP;dez/20;1.226.235;307.681;890.713;0;0;7.030;20.811;0;0;0;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;dez/20;1.226.097;0;453.854;587.310;141.939;17.081;10.442;2.588;1.761;11.121;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;dez/20;1.224.038;43.342;449.921;536.453;128.794;18.502;8.692;10.993;7.407;19.933;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;I;2;S5;9;PIMENTA BUENO;RO;dez/20;1.215.682;19.364;477.408;307.263;278.979;67.722;21.876;11.748;6.281;25.041;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;I;2;S4;9;SARANDI;RS;dez/20;1.195.297;55.178;542.263;435.203;122.589;18.780;4.306;4.580;4.086;8.312;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;dez/20;1.139.282;154.531;509.417;257.595;148.665;18.998;16.737;11.998;2.368;18.973;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;I;2;S5;9;JOAO PESSOA;PB;dez/20;1.137.299;23.131;741.636;149.573;97.449;58.712;26.289;4.060;6.396;30.053;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;S4;9;SANTA MARIA;RS;dez/20;1.104.063;38.096;359.215;423.477;180.317;30.194;17.757;4.759;11.598;38.650;0
