Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior
MONEY PLUS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;11581339;n1;I;2;;10;SAO PAULO;SP;set/13;74;66;0;0;0;0;0;0;0;0;0;0;0;0;8;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DO AGRESTE MERIDIONAL DE PERNAMBUCO - ECOSOL BOM CONSELHO;8658915;b3S;I;2;;9;BOM CONSELHO;PE;set/13;75;0;0;0;0;0;0;0;0;0;0;0;0;24;50;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR, DOS TRABALHADORES E TRABALHADORAS RURAIS DO MUNICÍPIO DE APIAÍ E REGIÃO/SÃO PAULO;9347187;b3S;I;2;;9;APIAI;SP;set/13;83;0;0;0;0;0;0;0;0;0;0;0;0;81;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BEZERRA DE MELLO LTDA;33916883;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;87;38;0;0;0;0;0;0;0;0;0;0;0;0;48;0
FID SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;4986548;n1;I;2;;10;RECIFE;PE;set/13;87;84;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA SERRA GERAL - ECOSOL/SERRA GERAL;5533128;b3S;I;2;;9;CACULE;BA;set/13;93;0;0;0;0;0;0;0;0;0;0;0;0;44;49;0
CASA DO CRÉDITO S.A. SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;5442029;n1;I;2;;10;SAO PAULO;SP;set/13;94;90;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO RURAL ILHÉUS LTDA;16348005;b3S;I;2;;9;ILHEUS;BA;set/13;94;84;0;0;0;0;0;0;0;0;0;0;0;0;9;0
MS SOCIEDADE DE CRÉDITO AO MICROEMPREEDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;17826860;n1;I;2;;10;FORTALEZA;CE;set/13;94;82;0;0;0;0;0;0;0;0;0;0;0;0;12;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR DOS TRABALHADORES E TRABALHADORAS RURAIS DO MUNICÍPIO DE IBIÚNA E REGIÃO/SÃO PAULO;9274146;b3S;I;2;;9;IBIUNA;SP;set/13;103;0;0;0;0;0;0;0;0;0;0;0;0;95;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS LOJISTAS DO VESTUÁRIO EM GERAL DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;5600427;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;104;101;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;I;2;;9;UBERLANDIA;MG;set/13;109;104;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO RURAL NORTE DO ITAPICURU;5644916;b3S;I;2;;9;JAGUARARI;BA;set/13;110;93;0;0;0;0;0;0;0;0;0;0;0;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COSAN ALIMENTOS LTDA.;33370172;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;112;103;0;0;0;0;0;0;0;0;0;0;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SUPPORT;5871212;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;set/13;115;101;0;0;0;0;0;0;0;0;0;0;0;0;13;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE TRIUNFO E FLORES - ECOSOL TRIUNFO/FLORES;6036510;b3S;I;2;;9;FLORES;PE;set/13;119;0;0;0;0;0;0;0;0;0;0;0;0;50;69;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;I;2;;9;PORTO ALEGRE;RS;set/13;130;87;0;0;0;0;0;0;0;0;0;0;0;0;43;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA HONEYWELL;46037073;b3S;I;2;;9;SOROCABA;SP;set/13;132;128;0;0;0;0;0;0;0;0;0;0;0;0;4;0
APEMAT CREDITO IMOBILIARIO S.A.;1507409;n1;I;2;;31;CAMPO GRANDE;MS;set/13;137;0;69;0;0;0;0;0;0;0;0;0;0;0;0;69
CLEAR CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;15107963;n2;I;2;;15;SAO PAULO;SP;set/13;143;140;0;0;0;0;0;0;0;0;0;0;0;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NGK - COOPERNGK;57687899;b3S;I;2;;9;MOGI DAS CRUZES;SP;set/13;150;127;0;0;0;0;0;0;0;0;0;0;0;0;23;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4307598;n1;I;2;;10;BELO HORIZONTE;MG;set/13;160;159;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO RURAL SOLIDÁRIO DE AGRICULTORES FAMILIARES DE GOIÂNIA E REGIÃO - REDE CRED;8254480;b3S;I;2;;9;GOIANIA;GO;set/13;175;8;0;0;0;0;0;0;0;0;0;0;0;166;1;0
COOPERATIVA DE CRÉDITO RURAL DE POÇO VERDE LTDA. - COOPEC;9244973;b3S;I;2;;9;POCO VERDE;SE;set/13;177;0;0;0;0;0;0;0;0;0;0;0;0;119;58;0
COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP;10548608;b3S;I;2;;9;ILHEUS;BA;set/13;182;175;0;0;0;0;0;0;0;0;0;0;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM;52137361;b3S;I;2;;9;VOTORANTIM;SP;set/13;183;1;132;0;0;0;0;0;0;0;0;0;0;0;50;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS MINISTÉRIOS DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO, DO DESENVOLVIMENTO AGRÁRIO E DO MEIO AMBIENTE NA REGIÃO METROPOLITANA DE BELÉM;83347294;b3S;I;2;;9;BELEM;PA;set/13;200;196;0;0;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE MINEIROS-GO;5491616;b3S;I;2;;9;MINEIROS;GO;set/13;200;0;0;132;0;0;0;0;0;0;0;0;0;62;6;0
UNIVERSICRED COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA ASOEC - ASSOCIACAO SALGADO DE OLIVEIRA;7042196;b3S;I;2;;9;NITEROI;RJ;set/13;202;188;0;0;0;0;0;0;0;0;0;0;0;0;14;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL;10719496;b3S;I;2;;9;SAO LEOPOLDO;RS;set/13;204;0;0;0;0;0;0;0;0;0;0;0;0;78;126;0
COOPERATIVA CENTRAL DE CREDITO RURAL HORIZONTES NOVOS - CREHNOR CENTRAL;5879577;b3C;I;2;;9;SARANDI;RS;set/13;206;0;0;0;0;0;0;0;0;0;0;0;0;206;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS EM INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO DE JUIZ DE FORA LTDA. - CECREPAM;21464557;b3S;I;2;;9;JUIZ DE FORA;MG;set/13;214;191;0;0;0;0;0;0;0;0;0;0;0;0;23;0
COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;2723075;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;215;189;0;0;0;0;0;0;0;0;0;0;0;0;25;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA DRIVEWAY;71799308;b3S;I;2;;9;SAO PAULO;SP;set/13;215;203;0;0;0;0;0;0;0;0;0;0;0;0;11;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO CENTRO UNIVERSITÁRIO NEWTON PAIVA LTDA. - CREDIPAIVA;20833992;b3S;I;2;;9;BELO HORIZONTE;MG;set/13;216;200;0;0;0;0;0;0;0;0;0;0;0;0;16;0
CREDILON SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR DA REGIÃO DE LONDRINA LTDA.;4223451;n1;I;2;;10;LONDRINA;PR;set/13;220;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSO-COOPERHA-LTDA;2786691;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;220;197;0;0;0;0;0;0;0;0;0;0;0;0;24;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE RIO VERDE;5370947;b3S;I;2;;9;RIO VERDE;GO;set/13;222;0;0;0;0;0;0;0;0;0;0;0;199;14;9;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA TEADIT E OUTRAS EMPRESAS ASSOCIADAS LTDA;27669753;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;228;155;0;0;0;0;0;0;0;0;0;0;0;0;73;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO ARARIPE   ECOSOL ARARIPE;8087331;b3S;I;2;;9;OURICURI;PE;set/13;228;0;0;0;0;0;0;0;0;0;0;0;0;176;51;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;I;2;;9;FEIRA DE SANTANA;BA;set/13;229;0;0;0;0;0;0;0;0;0;0;0;0;229;0;0
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;I;3;;13;SAO PAULO;SP;set/13;236;0;0;0;0;0;0;0;0;0;0;0;0;236;0;0
SOROCABA CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;8430732;n1;I;2;;10;SOROCABA;SP;set/13;243;238;0;0;0;0;0;0;0;0;0;0;0;0;5;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE CLÁUDIO;8363543;b3S;I;2;;9;CLAUDIO;MG;set/13;245;0;0;0;0;0;0;0;0;0;0;0;0;237;8;0
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;I;2;;15;SAO PAULO;SP;set/13;250;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FLEX SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;7584094;n1;I;2;;10;BELO HORIZONTE;MG;set/13;252;237;0;0;0;0;0;0;0;0;0;0;0;0;15;0
ATIVO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE - SCM LTDA.;11004549;n1;I;2;;10;SALVADOR;BA;set/13;252;225;0;0;0;0;0;0;0;0;0;0;0;0;27;0
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;I;2;;15;SAO PAULO;SP;set/13;258;0;0;0;0;0;0;0;0;0;0;0;0;258;0;0
FINCRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;5147693;n1;I;2;;10;LONDRINA;PR;set/13;260;240;0;0;0;0;0;0;0;0;0;0;0;0;20;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO PAJEÚ - ECOSOL PAJEÚ;5094985;b3S;I;2;;9;TABIRA;PE;set/13;260;0;0;0;0;0;0;0;0;0;0;0;0;209;51;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS NA CAIXA ECONÔMICA FEDERAL NO ESTADO DE SÃO PAULO - APCEFCREDI-SP;7814673;b3S;I;2;;9;SAO PAULO;SP;set/13;261;0;0;0;0;0;0;0;0;0;0;0;0;241;20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES SINDICALIZADOS DA ÁREA DE SAÚDE E AFINS NA REGIÃO METROPOLITANA DE NATAL   SICOOB SINDICRED RN;17442343;b3S;I;2;;9;NATAL;RN;set/13;263;261;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU;2966385;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;265;241;0;0;0;0;0;0;0;0;0;0;0;0;24;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO JOSE NEFFA LTDA;29985421;b3S;I;2;;9;VITORIA;ES;set/13;278;208;0;0;0;0;0;0;0;0;0;0;0;0;70;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;I;2;;9;SAO GONCALO;RJ;set/13;281;207;0;0;0;0;0;0;0;0;0;0;0;0;74;0
RPW SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;6249129;n1;I;2;;10;SAO PAULO;SP;set/13;286;269;0;0;0;0;0;0;0;0;0;0;0;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;I;2;;9;BELO HORIZONTE;MG;set/13;309;305;0;0;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELETRICAS DO PARÁ - COECELPA;1120042;b3S;I;2;;9;BELEM;PA;set/13;314;264;0;0;0;0;0;0;0;0;0;0;0;0;50;0
BANCO BRJ S.A.;27937333;b2;I;2;;8;RIO DE JANEIRO;RJ;set/13;317;317;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SANEPAR - CREDISANEPAR;3165497;b3S;I;2;;9;CASCAVEL;PR;set/13;322;297;0;0;0;0;0;0;0;0;0;0;0;0;25;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE IRECÊ - CREDIRURAL;5853210;b3S;I;2;;9;IRECE;BA;set/13;322;316;0;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE TABOCAS DO BREJO VELHO - ECOSOL/TABOCAS DO BREJO VELHO;5478479;b3S;I;2;;9;TABOCAS DO BREJO VELHO;BA;set/13;331;0;0;0;0;0;0;0;0;0;0;0;0;214;117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE REDUTORES DE TRANSMISSÃO DO ESTADO DE SÃO PAULO - COOPER-PTI;62035456;b3S;I;2;;9;SAO PAULO;SP;set/13;337;328;0;0;0;0;0;0;0;0;0;0;0;0;9;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSO LTDA - PROCRED;2931166;b3S;I;2;;9;TRES RIOS;RJ;set/13;343;276;0;0;0;0;0;0;0;0;0;0;0;0;67;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;18340695;b3S;I;2;;9;JUIZ DE FORA;MG;set/13;344;303;0;0;0;0;0;0;0;0;0;0;0;0;41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFESSORES E DEMAIS PROFISSIONAIS DA ÁREA DE EDUCAÇÃO DA REGIÃO METROPOLITANA DE BELÉM - SICOOB CREDIEDUC-PARÁ;5235613;b3S;I;2;;9;BELEM;PA;set/13;354;353;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA EVANIL - COOFE;2825208;b3S;I;2;;9;NOVA IGUACU;RJ;set/13;357;305;0;0;0;0;0;0;0;0;0;0;0;0;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ASSOCIAÇÃO DOS FUNCIONÁRIOS PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIAFPESP;1558716;b3S;I;2;;9;SAO PAULO;SP;set/13;359;307;0;0;0;0;0;0;0;0;0;0;0;0;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SPIRAX SARCO IND. E COM.;62781158;b3S;I;2;;9;COTIA;SP;set/13;368;367;0;0;0;0;0;0;0;0;0;0;0;0;1;0
ATIVA S.A. CORRETORA DE TITULOS, CAMBIO E VALORES;33775974;n2;I;2;;15;RIO DE JANEIRO;RJ;set/13;370;366;0;0;0;0;0;0;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS AUDITORES FISCAIS DA RECEITA FEDERAL DO BRASIL NO RIO DE JANEIRO LIMITADA - COAFBRAS.;4851405;b3S;I;2;;9;RIO DE JANEIRO;RJ;set/13;371;370;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PUBLICOS DE MINEIROS/GOIÁS;7226799;b3S;I;2;;9;MINEIROS;GO;set/13;380;0;0;270;0;0;0;0;0;0;0;0;0;82;28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;I;2;;9;JAU;SP;set/13;400;0;207;0;0;0;0;0;0;0;0;0;0;0;193;0
SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;9210106;n1;I;2;;10;BELEM;PA;set/13;409;372;0;0;0;0;0;0;0;0;0;0;0;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA GOIÁS FERTILIZANTES S/A - GOIÁSFERTIL - ?COCRESGO? LTDA.;968834;b3S;I;2;;9;CATALAO;GO;set/13;411;0;400;0;0;0;0;0;0;0;0;0;0;0;11;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS NAS INDUSTRIAS QUIMICAS, FARMACEUTICAS E SIMILARES DA REGIAO METROPOLITANA DO RIO DE JANEIRO LTDA;5424088;b3S;I;2;;9;SAO GONCALO;RJ;set/13;417;296;0;0;0;0;0;0;0;0;0;0;0;0;121;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO ESPÍRITO SANTO LTDA. - CECOOPES;5790149;b3C;I;2;;9;VITORIA;ES;set/13;431;431;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;I;2;;9;JABOTICABAL;SP;set/13;433;376;0;0;0;0;0;0;0;0;0;0;0;0;57;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA;1346674;b3S;I;2;;9;SANTO ANDRE;SP;set/13;448;0;0;0;0;431;0;0;0;0;0;0;0;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VOLKSWAGEN DO BRASIL E CONCESSIONÁRIAS VW;67645887;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;set/13;448;0;0;0;0;349;0;0;0;0;0;0;0;0;100;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO SAINT GOBAIN;88325097;b3S;I;2;;9;CAMPO BOM;RS;set/13;449;10;0;0;0;424;0;0;0;0;0;0;0;0;15;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA ? CRESOL ARAPONGA;7016503;b3S;I;2;;9;ARAPONGA;MG;set/13;459;0;0;70;0;0;0;0;0;0;0;0;0;368;20;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;I;2;;9;SAO PAULO;SP;set/13;461;450;0;0;0;0;0;0;0;0;0;0;0;0;11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BULK MOLDING COMPOUNDS DO BRASIL INDÚSTRIA DE PLÁSTICOS REFORÇADOS;2541707;b3S;I;2;;9;RIO CLARO;SP;set/13;467;438;23;0;0;0;0;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS AUTÁRQUICOS E CÂMARA MUNICIPAL DE MAUÁ - MAUACOOPER;1582068;b3S;I;2;;9;MAUA;SP;set/13;470;450;0;0;0;0;0;0;0;0;0;0;0;0;19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4464352;b3S;I;2;;9;VARGINHA;MG;set/13;472;400;0;0;0;0;0;0;0;0;0;0;0;0;72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO IBGE NO ESTADO DO PARÁ LTDA COIPA.;83838813;b3S;I;2;;9;BELEM;PA;set/13;485;483;0;0;0;0;0;0;0;0;0;0;0;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BORCOL;73156218;b3S;I;2;;9;SOROCABA;SP;set/13;488;477;0;0;0;0;0;0;0;0;0;0;0;0;12;0
